flame_id,reindexed_id,x,y,credibility
1,0,920.543,720.201,0.345625
2,0,923.191,720.371,0.25185
3,0,925.924,719.275,0.170591
4,0,931.316,718.182,0.162163
5,0,927.375,719.393,0.280896
6,0,0,0,0
7,0,927.388,720.041,0.333443
8,0,936.865,715.928,0.130023
9,0,933.909,716.466,0.18069
10,0,933.673,719.003,0.192855
11,0,935.983,717.327,0.189219
12,0,924.69,729.657,0.570405
13,0,933.713,717.667,0.213338
14,0,954.444,686.046,0.160015
15,0,0,0,0
16,0,948.414,651.177,0.140146
17,0,0,0,0
18,0,938.815,718.8,0.259375
19,0,0,0,0
20,0,935.714,734.673,0.455596
21,0,0,0,0
22,0,894.356,645.87,0.160051
23,0,0,0,0
24,0,968.199,686.798,0.111104
25,0,0,0,0
26,0,0,0,0
27,0,0,0,0
28,0,0,0,0
29,0,0,0,0
30,0,0,0,0
31,0,955.192,717.611,0.186773
32,0,957.92,716.651,0.155975
33,0,0,0,0
34,0,954.44,720.865,0.215741
35,0,0,0,0
36,0,0,0,0
37,0,958.814,721.106,0.209509
38,0,960.962,715.927,0.136537
39,0,0,0,0
40,0,0,0,0
41,0,966.32,716.196,0.160698
42,0,964.672,716.765,0.170699
43,0,967.254,717.211,0.117008
44,0,0,0,0
45,0,945.168,646.825,0.299517
46,0,0,0,0
47,0,962.466,720.281,0.204839
48,0,971.481,714.602,0.136497
49,0,957.847,733.489,0.193832
50,0,942.058,636.463,0.0933998
51,0,978.086,716.189,0.0874353
52,0,977.484,719.702,0.0863388
53,0,956.984,644.636,0.117917
54,0,0,0,0
55,0,928.895,639.095,0.266991
56,0,976.983,715.606,0.133122
57,0,980.708,685.145,0.0964642
58,0,947.517,633.314,0.0929838
59,0,946.591,634.394,0.085838
60,0,944.74,634.799,0.0811118
61,0,986.351,718.975,0.0699928
62,0,986.343,719.741,0.0987341
63,0,985.569,719.786,0.106697
64,0,992.406,687.626,0.072633
65,0,950.113,635.742,0.100926
66,0,996.395,689.266,0.0698292
67,0,991.866,720.419,0.0771357
68,0,0,0,0
69,0,0,0,0
70,0,0,0,0
71,0,952.655,637.723,0.0717269
72,0,0,0,0
73,0,941.847,646.06,0.0698055
74,0,0,0,0
75,0,0,0,0
76,0,994.366,685.955,0.114546
77,0,0,0,0
78,0,980.232,722.817,0.0975178
79,0,0,0,0
80,0,997.469,738.051,0.236806
81,0,964.498,635.504,0.0821121
82,0,1003.63,720.803,0.122412
83,0,1013.48,688.571,0.0672685
84,0,0,0,0
85,0,0,0,0
86,0,983.823,642.317,0.0797912
87,0,0,0,0
88,0,0,0,0
89,0,958.309,648.916,0.0935675
90,0,1008.41,721.418,0.103905
91,0,0,0,0
92,0,970.838,646.537,0.124217
93,0,0,0,0
94,0,966.231,652.973,0.0711945
95,0,0,0,0
96,0,0,0,0
97,0,0,0,0
98,0,0,0,0
99,0,0,0,0
100,0,0,0,0
101,0,0,0,0
102,0,0,0,0
103,0,0,0,0
104,0,1021.13,719.879,0.0846589
105,0,0,0,0
106,0,0,0,0
107,0,983.193,646.389,0.13452
108,0,990.427,639.386,0.108163
