0,0.718362
1,0.666297
2,0.6959
3,0.705994
4,0.682454
5,0
6,0.670144
7,0.595835
8,0.698759
9,0.646485
10,0.6492
11,0.721113
12,0.612288
13,0.652654
14,0
15,0.600838
16,0
17,0.639301
18,0
19,0.580012
20,0
21,0.558002
22,0
23,0.577149
24,0
25,0
26,0
27,0
28,0
29,0
30,0.728886
31,0.599747
32,0
33,0.56291
34,0
35,0
36,0.57045
37,0.579322
38,0
39,0
40,0.616849
41,0.619437
42,0.615315
43,0
44,0.465002
45,0
46,0.606488
47,0.617189
48,0.524796
49,0.567097
50,0.5226
51,0.527247
52,0.475838
53,0
54,0.599216
55,0.517243
56,0.529551
57,0.520066
58,0.580753
59,0.592784
60,0.466155
61,0.6226
62,0.659089
63,0.654374
64,0.546278
65,0.48567
66,0.541874
67,0
68,0
69,0
70,0.519292
71,0
72,0.488569
73,0
74,0
75,0.544157
76,0
77,0.456395
78,0
79,0.265007
80,0.520993
81,0.546473
82,0.532462
83,0
84,0
85,0.521293
86,0
87,0
88,0.534243
89,0.60914
90,0
91,0.5304
92,0
93,0.64633
94,0
95,0
96,0
97,0
98,0
99,0
100,0
101,0
102,0
103,0.479857
104,0
105,0
106,0.472484
107,0.650971
108,0.607439
109,0.560846
110,0
111,0.569228
112,0.442028
113,0.56515
114,0
115,0
116,0
117,0
118,0
119,0
120,0
121,0.442097
122,0
123,0.517228
124,0
125,0.489317
126,0
127,0
128,0.470385
129,0.469347
130,0.517726
131,0.464269
132,0.470692
133,0
134,0.417834
135,0
136,0.40374
137,0.364505
138,0.386653
139,0
140,0.357002
141,0.761662
142,0.466353
143,0.352724
144,0.362994
145,0.420142
146,0.433758
147,0.368093
148,0.403049
149,0.488812
150,0.378131
151,0.384735
152,0.394583
153,0.289053
154,0
155,0
156,0.406951
157,0
158,0.409612
159,0.333152
160,0.320014
161,0.315976
162,0
163,0
164,0
165,0
166,0
167,0.359097
168,0
169,0
170,0.342128
171,0.305549
172,0
173,0
174,0
175,0.329887
176,0
177,0.367951
178,0.369696
179,0.301751
180,0.303923
181,0.285126
182,0.295067
183,0.3194
184,0.370532
185,0.320485
186,0.355975
187,0.467735
188,0.253697
189,0.315666
190,0.340243
191,0.275773
192,0.346682
193,0.29378
194,0.357852
195,0.259248
196,0.272815
197,0
198,0.319917
199,0.361148
200,0.338137
201,0
202,0.332888
203,0.459648
204,0.489071
205,0.252177
206,0.422375
207,0.360844
208,0.329004
209,0.315884
210,0.310675
211,0.510188
212,0.475928
213,0.383693
214,0.472501
215,0.344126
216,0.323556
217,0.501751
218,0.330433
219,0.389644
220,0.380864
221,0.440925
222,0.240308
223,0.506702
224,0.257437
225,0.446769
226,0.259861
227,0.385563
228,0
229,0.312339
230,0
231,0
232,0
233,0.357167
234,0.466589
235,0.324444
236,0
237,0.45648
238,0
239,0.449178
240,0.358958
241,0.498801
242,0.363181
243,0.395343
244,0.394855
245,0.400415
246,0.399618
247,0.352615
248,0.362659
249,0.453181
250,0.394808
251,0.435736
252,0.473303
253,0.244205
254,0.441274
255,0.274962
256,0.407546
257,0.144507
258,0.412705
259,0.420824
260,0.383519
261,0.461414
262,0.390462
263,0.303429
264,0
265,0.308449
266,0.362577
267,0.359332
268,0.404331
269,0.514072
270,0.435462
271,0.367491
272,0
273,0.341814
274,0.405633
275,0.367995
276,0.342151
277,0.344911
278,0.358409
279,0.418966
280,0.402966
281,0.360368
282,0.395527
283,0.321937
284,0
285,0.299583
286,0
287,0.328579
288,0
289,0.371558
290,0.314377
291,0.487049
292,0
293,0
294,0
295,0
296,0
297,0
298,0.417778
299,0.356299
300,0.457658
301,0.420657
302,0.388673
303,0.369365
304,0.352389
305,0.391766
306,0.427647
307,0.38584
308,0.410852
309,0.324534
310,0
311,0
312,0.591084
313,0.362857
314,0
315,0.328485
316,0
317,0.368331
318,0.687315
319,0
320,0
321,0
322,0.61246
323,0.536684
324,0.498669
325,0
326,0.497272
327,0.135455
328,0
329,0
330,0
331,0
332,0
333,0.40635
334,0.506703
335,0
336,0
337,0.37527
338,0.235487
339,0.0604309
340,0.134722
341,0
342,0
343,0
344,0
345,0
346,0
347,0
348,0
349,0
350,0
351,0
352,0
353,0.514979
354,0
355,0
356,0
357,0
358,0
359,0.455307
360,0
361,0.539082
362,0
363,0
364,0
365,0
366,0
367,0
368,0
369,0
370,0
371,0
372,0
373,0
374,0
375,0
376,0
377,0
378,0
379,0
380,0.0989885
381,0
382,0
383,0
384,0.399356
385,0
386,0.493109
387,0.635636
388,0.661466
389,0
390,0.724314
391,0.761078
392,0
393,0.677147
394,0
395,0.729947
396,0
397,0.768135
398,0.766642
399,0.754061
400,0.686029
401,0.747207
402,0.740307
403,0.779896
404,0
405,0.765298
406,0
407,0.754364
408,0
