flame_id,reindexed_id,x,y,credibility
1,1,788.026,686.44,0.690264
2,1,789.564,686.23,0.650394
3,1,789.985,685.901,0.752775
4,1,791.682,686.323,0.633103
5,1,793.533,686.182,0.685664
6,1,795.362,687.147,0.618667
7,1,796.134,686.792,0.64337
8,1,797.833,687.333,0.637401
9,1,798.929,687.74,0.679755
10,1,799.77,687.037,0.670161
11,1,802.344,686.441,0.604912
12,1,784.658,685.838,0.796156
13,1,804.56,686.943,0.625064
14,1,795.045,709.246,0.304824
15,1,807.121,686.218,0.640168
16,1,0,0,0
17,1,810.417,688.134,0.652991
18,1,811.647,687.587,0.62971
19,1,812.526,687.325,0.643723
20,1,800.307,687.892,0.648687
21,1,815.334,687.636,0.635172
22,1,801.743,685.844,0.802337
23,1,819.175,687.607,0.634249
24,1,811.951,686.452,0.543218
25,1,824.522,690.589,0.592432
26,1,824.743,688.895,0.616912
27,1,826.21,688.017,0.608304
28,1,821.475,691.19,0.531508
29,1,827.988,688.585,0.598181
30,1,813.165,691.379,0.529044
31,1,832.918,690.645,0.646619
32,1,832.152,689.827,0.617463
33,1,835.72,689.255,0.604634
34,1,839.351,690.174,0.575545
35,1,839.329,690.063,0.53173
36,1,841.36,690.689,0.543252
37,1,842.848,689.487,0.521004
38,1,843.647,689.937,0.605506
39,1,845.051,689.888,0.599598
40,1,846.77,689.892,0.603131
41,1,848.29,689.244,0.574219
42,1,848.932,688.668,0.672891
43,1,853.46,689.035,0.612382
44,1,853.405,689.511,0.601822
45,1,841.717,693.651,0.539824
46,1,856.068,689.022,0.633435
47,1,834.602,689.647,0.4781
48,1,859.796,690.274,0.599421
49,1,0,0,0
50,1,862.195,689.506,0.643545
51,1,864.185,689.393,0.629974
52,1,867.447,689.558,0.644637
53,1,854.511,690.582,0.517056
54,1,869.249,689.239,0.63622
55,1,859.81,689.949,0.588457
56,1,873.429,688.918,0.617799
57,1,864.496,690.117,0.525769
58,1,874.756,689.592,0.632029
59,1,876.247,688.426,0.636413
60,1,877.016,688.778,0.628166
61,1,877.318,688.499,0.654598
62,1,881.044,687.699,0.668766
63,1,882.084,688.594,0.66113
64,1,884.399,688.595,0.62659
65,1,887.995,689.977,0.594293
66,1,886.381,687.746,0.660104
67,1,888.057,687.512,0.639776
68,1,889.169,687.824,0.689175
69,1,889.755,688.135,0.649824
70,1,893.529,688.186,0.603683
71,1,895.934,687.307,0.636179
72,1,896.535,688.183,0.642775
73,1,897.563,686.799,0.65054
74,1,898.304,686.817,0.670596
75,1,901.215,685.853,0.671036
76,1,888.339,693.471,0.456714
77,1,904.417,686.039,0.638944
78,1,0,0,0
79,1,906.782,685.635,0.684681
80,1,885.548,686.725,0.651778
81,1,910.913,685.464,0.671377
82,1,912.2,686.469,0.668082
83,1,914.377,686.164,0.629972
84,1,898.078,691.086,0.477783
85,1,916.587,685.898,0.69618
86,1,904.167,686.681,0.673279
87,1,919.395,684.462,0.741378
88,1,909.905,687.248,0.659906
89,1,921.866,685.126,0.706531
90,1,924.665,683.539,0.738064
91,1,927.223,683.814,0.65097
92,1,926.241,683.435,0.700991
93,1,929.037,684.031,0.680476
94,1,929.866,682.929,0.702918
95,1,930.788,683.302,0.661523
96,1,935.193,682.347,0.646951
97,1,934.314,682.345,0.698491
98,1,937.086,681.764,0.700397
99,1,938.318,681.439,0.71196
100,1,939.255,682.959,0.711864
101,1,940.294,681.772,0.706098
102,1,941.934,682.372,0.684821
103,1,943.857,681.952,0.704946
104,1,946.496,681.204,0.704694
105,1,945.931,681.942,0.679728
106,1,949.414,682.355,0.690331
107,1,950.368,682.564,0.709675
108,1,951.165,682.62,0.689147
109,1,932.926,685.248,0.50154
110,1,953.619,682.597,0.682202
111,1,937.022,683.619,0.515075
112,1,958.124,682.048,0.707555
113,1,941.307,685.148,0.549107
114,1,961.17,680.914,0.743032
115,1,961.828,680.677,0.774796
116,1,963.426,681.42,0.749093
117,1,955.27,683.422,0.630414
118,1,965.906,680.62,0.738876
119,1,953.456,683.159,0.720928
120,1,969.204,678.793,0.714588
121,1,970.131,678.538,0.74482
122,1,972.781,679.05,0.765172
123,1,974.028,678.437,0.722966
124,1,975.189,678.406,0.737091
125,1,978.495,678.019,0.720479
126,1,979.46,678.36,0.759509
127,1,979.499,676.63,0.751262
128,1,980.636,677.346,0.717747
129,1,982.567,677.217,0.722565
130,1,986.015,677.403,0.712477
131,1,988.13,678.339,0.660481
132,1,974.079,681.097,0.707126
133,1,990.374,677.619,0.730773
134,1,972.044,678.206,0.763222
135,1,993.387,676.311,0.680082
136,1,986.426,683.6,0.391566
137,1,995.422,676.235,0.649631
138,1,996.086,676.191,0.707559
139,1,999.093,677.08,0.657519
140,1,0,0,0
141,1,1000.94,674.364,0.707497
142,1,996.183,680.605,0.579464
143,1,1003.08,674.787,0.721072
144,1,995.88,678.821,0.568036
145,1,1007.93,674.64,0.696411
146,1,1008.63,674.88,0.673712
147,1,1008.79,672.807,0.722614
148,1,998.668,675.585,0.687834
149,1,1012.67,672.075,0.685951
150,1,1000.19,673.113,0.720976
151,1,1014.7,670.552,0.690528
152,1,1016.41,670.712,0.658332
153,1,1017.34,668.717,0.707301
154,1,1018.23,670.037,0.73806
155,1,1019.48,669.669,0.661974
156,1,1021.21,669.17,0.690394
157,1,1021.1,667.58,0.723209
158,1,1022.06,667.192,0.734124
159,1,1023.48,666.861,0.71422
160,1,1025.13,667.354,0.699456
161,1,1025.9,665.99,0.68769
162,1,1027.6,665.929,0.617928
163,1,1027.45,665.152,0.699822
164,1,1029.42,665.696,0.715633
165,1,0,0,0
166,1,1030.54,664.708,0.718432
167,1,1016.86,670.631,0.359554
168,1,1033.3,664.907,0.68772
169,1,1018.31,667.695,0.647579
170,1,1033.42,664.693,0.657385
171,1,1034.72,661.751,0.693023
172,1,1035.61,662.116,0.710854
173,1,1026.68,666.048,0.728572
174,1,1036.63,661.057,0.715993
175,1,1029.38,663.43,0.439386
176,1,1037.28,660.29,0.727266
177,1,1034.01,661.188,0.26432
178,1,1039.27,659.53,0.695256
179,1,1040.18,661.037,0.687736
180,1,1041.63,659.033,0.715756
181,1,1043.43,659.665,0.659467
182,1,1043.11,660.07,0.670231
183,1,1043.78,658.808,0.723898
184,1,1045.33,659.762,0.691108
185,1,1046.43,658.912,0.697978
186,1,1047.47,657.468,0.702493
187,1,1047.59,658.936,0.712213
188,1,1047.85,658.513,0.695549
189,1,1048.89,658.059,0.727195
190,1,1049.63,659.379,0.691967
191,1,1050.4,658.43,0.660834
192,1,1050.61,659.94,0.697913
193,1,0,0,0
194,1,0,0,0
195,1,1054.2,656.798,0.697277
196,1,1054.93,656.441,0.68425
197,1,1055.91,656.849,0.695385
198,1,1040.24,665.594,0.567547
199,1,1058.07,656.988,0.687334
200,1,1041.36,667.43,0.617359
201,1,1059.72,655.975,0.744717
202,1,1046.04,660.741,0.765798
203,1,1061.6,656.904,0.678975
204,1,1060.82,655.382,0.697787
205,1,1063.49,657.571,0.715183
206,1,1055.36,656.669,0.716439
207,1,1064.82,655.452,0.703711
208,1,1040.89,677.009,0.383562
209,1,1066.73,655.432,0.719283
210,1,1056.18,660.267,0.437716
211,1,1067.56,655.256,0.707414
212,1,1067.65,654.668,0.722531
213,1,1067.73,653.058,0.747625
214,1,1069.66,653.376,0.707847
215,1,1069.16,653.317,0.738379
216,1,1070.49,654.358,0.677416
