flame_id,reindexed_id,x,y,credibility
1,1,942.424,636.484,0.76091
2,1,943.425,635.757,0.774646
3,1,945.537,638.02,0.775288
4,1,946.704,635.471,0.778714
5,1,945.238,637.602,0.774961
6,1,945.238,637.602,0.774961
7,1,949.808,637.535,0.771222
8,1,951.636,636.165,0.7616
9,1,952.506,635.57,0.723758
10,1,952.862,636.493,0.794452
11,1,952.617,636.008,0.727347
12,1,942.375,635.925,0.711824
13,1,953.87,634.288,0.74952
14,1,947.168,637.194,0.626536
15,1,947.168,637.194,0.626536
16,1,945.506,643.422,0.425951
17,1,945.506,643.422,0.425951
18,1,959.173,634.591,0.716053
19,1,959.173,634.591,0.716053
20,1,954.617,636.558,0.722147
21,1,954.617,636.558,0.722147
22,1,955.892,639.033,0.62248
23,1,955.892,639.033,0.62248
24,1,959.089,636.693,0.556178
25,1,959.089,636.693,0.556178
26,1,959.089,636.693,0.556178
27,1,959.089,636.693,0.556178
28,1,959.089,636.693,0.556178
29,1,959.089,636.693,0.556178
30,1,959.089,636.693,0.556178
31,1,974.631,637.081,0.771812
32,1,977.642,635.888,0.795709
33,1,977.642,635.888,0.795709
34,1,978.305,635.5,0.739382
35,1,978.305,635.5,0.739382
36,1,978.305,635.5,0.739382
37,1,983.269,635.966,0.825013
38,1,982.365,636.56,0.692181
39,1,982.365,636.56,0.692181
40,1,982.365,636.56,0.692181
41,1,985.564,635.554,0.785906
42,1,986.981,637.344,0.74408
43,1,988.956,637.638,0.731485
44,1,988.956,637.638,0.731485
45,1,977.331,636.394,0.581617
46,1,977.331,636.394,0.581617
47,1,981.006,636.408,0.662733
48,1,992.492,636.952,0.719727
49,1,980.379,637.051,0.17324
50,1,994.405,637.397,0.497827
51,1,996.587,637.557,0.671836
52,1,997.35,636.628,0.651911
53,1,988.158,637.51,0.707239
54,1,988.158,637.51,0.707239
55,1,978.054,667.456,0.397087
56,1,999.782,638.089,0.691217
57,1,990.974,637.545,0.594378
58,1,1000.72,639.225,0.540673
59,1,1000.04,638.144,0.615561
60,1,1002.37,639.373,0.617629
61,1,1006.94,639.569,0.656506
62,1,1006.98,639.075,0.666262
63,1,1007.07,639.373,0.698227
64,1,1008.07,639.702,0.685014
65,1,1007.01,638.54,0.592848
66,1,1010.38,638.92,0.692363
67,1,1010.11,639.222,0.668969
68,1,1010.11,639.222,0.668969
69,1,1010.11,639.222,0.668969
70,1,1010.11,639.222,0.668969
71,1,1014.14,638.684,0.622345
72,1,1014.14,638.684,0.622345
73,1,1016.07,641.241,0.601373
74,1,1016.07,641.241,0.601373
75,1,1016.07,641.241,0.601373
76,1,1008,639.2,0.678163
77,1,1008,639.2,0.678163
78,1,993.878,662.776,0.247552
79,1,993.878,662.776,0.247552
80,1,1001.93,640.701,0.252541
81,1,1021.31,640.238,0.617893
82,1,1022.51,639.603,0.683057
83,1,1022.8,641.031,0.650599
84,1,1022.8,641.031,0.650599
85,1,1022.8,641.031,0.650599
86,1,1021.59,642.317,0.434359
87,1,1021.59,642.317,0.434359
88,1,1021.59,642.317,0.434359
89,1,1027.25,639.471,0.573906
90,1,1030.53,641.25,0.724387
91,1,1030.53,641.25,0.724387
92,1,1028.25,640.89,0.532085
93,1,1028.25,640.89,0.532085
94,1,1032.42,641.785,0.583195
95,1,1032.42,641.785,0.583195
96,1,1032.42,641.785,0.583195
97,1,1032.42,641.785,0.583195
98,1,1032.42,641.785,0.583195
99,1,1032.42,641.785,0.583195
100,1,1032.42,641.785,0.583195
101,1,1032.42,641.785,0.583195
102,1,1032.42,641.785,0.583195
103,1,1032.42,641.785,0.583195
104,1,1043.03,641.015,0.623375
105,1,1043.03,641.015,0.623375
106,1,1043.03,641.015,0.623375
107,1,1043.61,642.553,0.540281
108,1,1046.5,642.056,0.599347
109,1,1032.9,642.308,0.624354
110,1,1047.86,641.21,0.587946
111,1,1047.86,641.21,0.587946
112,1,1051.72,641.813,0.483657
113,1,1019.56,645.811,0.0800284
114,1,1052.92,642.834,0.530533
115,1,1052.92,642.834,0.530533
116,1,1052.92,642.834,0.530533
117,1,1052.92,642.834,0.530533
118,1,1052.92,642.834,0.530533
119,1,1052.92,642.834,0.530533
120,1,1052.92,642.834,0.530533
121,1,1052.92,642.834,0.530533
122,1,1062.43,642.092,0.643862
123,1,1062.43,642.092,0.643862
124,1,1063.68,642.489,0.619249
125,1,1063.68,642.489,0.619249
126,1,1065.18,643.55,0.640817
127,1,1065.18,643.55,0.640817
128,1,1065.18,643.55,0.640817
129,1,1067.11,642.46,0.580643
130,1,1069.26,642.686,0.586829
131,1,1072.14,645.482,0.594651
132,1,1063.47,647.926,0.344903
133,1,1071.36,643.551,0.673881
134,1,1071.36,643.551,0.673881
135,1,1074.81,644.186,0.650083
136,1,1074.81,644.186,0.650083
137,1,1076.42,643.103,0.655893
138,1,1076.56,643.868,0.609822
139,1,1079.68,644.115,0.695752
140,1,1079.68,644.115,0.695752
141,1,1080.53,643.71,0.6749
142,1,1075.18,649.646,0.707871
143,1,1081.87,644.656,0.626053
144,1,1033.17,742.792,0.0474487
145,1,1084.4,643.813,0.665037
146,1,1085.84,644.024,0.67957
147,1,1087.58,645.958,0.626762
148,1,1068.98,662.274,0.117441
149,1,1088.84,644.263,0.636619
150,1,1084.52,645.193,0.728617
151,1,1092.29,644.964,0.666387
152,1,1092.59,643.682,0.65666
153,1,1095.08,643.531,0.658848
154,1,1094.32,644.167,0.596258
155,1,1094.32,644.167,0.596258
156,1,1094.32,644.167,0.596258
157,1,1096.42,643.314,0.613189
158,1,1096.42,643.314,0.613189
159,1,1100.19,643.174,0.619949
160,1,1101.13,644.747,0.702781
161,1,1103.84,645.541,0.624685
162,1,1101.88,643.929,0.629761
163,1,1101.88,643.929,0.629761
164,1,1101.88,643.929,0.629761
165,1,1101.88,643.929,0.629761
166,1,1101.88,643.929,0.629761
167,1,1101.88,643.929,0.629761
168,1,1106.08,643.985,0.556955
169,1,1106.08,643.985,0.556955
170,1,1106.08,643.985,0.556955
171,1,1112.61,645.896,0.641776
172,1,1112.43,644.44,0.750839
173,1,1112.43,644.44,0.750839
174,1,1112.43,644.44,0.750839
175,1,1112.43,644.44,0.750839
176,1,1113.09,645.392,0.666073
177,1,1113.09,645.392,0.666073
178,1,1116.63,645.731,0.63955
179,1,1117.17,647.203,0.525116
180,1,1115.25,645.077,0.586306
181,1,1118.78,646.993,0.623739
182,1,1118.97,646.905,0.604547
183,1,1117.91,645.912,0.613573
184,1,1120.7,646.748,0.60368
185,1,1122.13,647.328,0.560535
186,1,1122.81,646.098,0.668582
187,1,1123.9,646.594,0.652863
188,1,1125.22,648.234,0.589234
189,1,1123.26,647.131,0.598379
190,1,1123.47,647.391,0.502832
191,1,1125.46,648.463,0.566782
192,1,1125.78,648.053,0.547643
193,1,1127.82,648.133,0.595496
194,1,1125.19,646.081,0.566918
195,1,1127.29,647.125,0.584293
196,1,1129.8,648.078,0.623658
197,1,1129.17,646,0.621028
198,1,1129.17,646,0.621028
199,1,1128.91,647.347,0.565081
200,1,1119.15,648.451,0.350322
201,1,1133.34,648.787,0.58478
202,1,1133.34,648.787,0.58478
203,1,1131.63,650.98,0.542621
204,1,1136.11,650.454,0.517413
205,1,1137.26,649.573,0.557748
206,1,1087.95,722.857,0.211039
207,1,1137.31,650.485,0.605589
208,1,1112.28,663.085,0.290152
209,1,1136.47,649.572,0.53195
210,1,1131.06,651.573,0.153437
211,1,1136.07,650.345,0.457883
212,1,1138.15,649.775,0.422162
213,1,1141.12,650.71,0.500173
214,1,1140.1,650.832,0.464292
215,1,1140.05,650.716,0.47762
216,1,1141.32,648.974,0.474103
217,1,1139.6,650.905,0.455681
218,1,1142.86,651.626,0.488357
219,1,1141.43,651.073,0.480773
220,1,1139.24,650.935,0.37831
221,1,1110.5,653.351,0.447641
222,1,1142.51,650.922,0.379195
223,1,1133.42,651.38,0.0377487
224,1,1144.63,652.276,0.473134
