flame_id,reindexed_id,x,y,credibility
1,1,756.422,706.94,0.660378
2,1,757.448,705.326,0.65698
3,1,758.133,706.018,0.69376
4,1,759.693,704.983,0.648369
5,1,761.548,707.505,0.633037
6,1,762.39,705.861,0.61605
7,1,765.158,706.581,0.637745
8,1,764.869,706.043,0.664071
9,1,767.623,705.629,0.684104
10,1,769.29,706.196,0.653086
11,1,771.149,706.049,0.63061
12,1,763.997,705.638,0.455157
13,1,771.604,706.023,0.647012
14,1,784.351,708.354,0.216702
15,1,777.055,706.557,0.640315
16,1,0,0,0
17,1,777.858,707.127,0.658154
18,1,779.327,706.44,0.636192
19,1,780.457,706.032,0.663991
20,1,785.673,714.578,0.376735
21,1,784.108,705.851,0.653249
22,1,778.932,704.581,0.6625
23,1,787.566,707.257,0.636864
24,1,800.63,715.19,0.576589
25,1,791.799,707.393,0.653777
26,1,792.027,707.464,0.624896
27,1,794.856,707.177,0.59656
28,1,806.599,711.317,0.568982
29,1,796.753,706.312,0.653993
30,1,776.621,753.77,0.677847
31,1,799.814,707.644,0.652393
32,1,801.773,709.79,0.524798
33,1,804.634,707.906,0.585479
34,1,806.505,707.929,0.564155
35,1,806.964,708.32,0.56114
36,1,808.576,709.183,0.485082
37,1,810.332,708.996,0.569544
38,1,810.811,707.219,0.620595
39,1,813.445,707.826,0.567308
40,1,815.533,709.31,0.632443
41,1,815.068,708.478,0.562677
42,1,817.61,710.146,0.587643
43,1,820.094,708.874,0.569581
44,1,822.399,707.75,0.562716
45,1,821.918,714.31,0.632345
46,1,824.288,707.182,0.607339
47,1,820.207,715.898,0.298708
48,1,828.215,706.993,0.601913
49,1,0,0,0
50,1,830.349,708.967,0.62448
51,1,832.21,708.045,0.605757
52,1,834.978,708.498,0.606014
53,1,839.418,716.575,0.428632
54,1,838.151,707.01,0.636926
55,1,842.16,712.243,0.487669
56,1,840.945,706.477,0.62206
57,1,850.064,714.47,0.637992
58,1,843.882,706.433,0.595251
59,1,845.043,709.228,0.557153
60,1,846.482,707.972,0.600715
61,1,847.67,706.811,0.626193
62,1,850.863,708.117,0.657321
63,1,850.731,706.51,0.626772
64,1,854.392,706.247,0.658735
65,1,855.616,706.604,0.62733
66,1,856.812,708.619,0.674254
67,1,857.347,706.48,0.665697
68,1,859.434,708.814,0.614996
69,1,860.876,707.671,0.618329
70,1,861.956,705.726,0.629729
71,1,865.238,706.602,0.634548
72,1,866.437,708.543,0.660462
73,1,867.654,705.272,0.628183
74,1,869.004,706.638,0.633217
75,1,871.902,706.544,0.650049
76,1,868.635,714.966,0.65728
77,1,873.186,705.125,0.64216
78,1,0,0,0
79,1,877.647,705.059,0.625275
80,1,839.804,718.394,0.532455
81,1,881.318,706.354,0.64527
82,1,881.474,704.543,0.63446
83,1,883.909,704.445,0.624892
84,1,886.198,764.195,0.306897
85,1,886.056,704.216,0.642876
86,1,877.689,712.276,0.480928
87,1,891.03,705.319,0.604598
88,1,879.94,704.875,0.60887
89,1,893.146,703.402,0.580686
90,1,895.367,703.959,0.661128
91,1,897.799,704.043,0.661045
92,1,897.165,701.938,0.603854
93,1,899.622,702.749,0.595962
94,1,900.374,703.485,0.566702
95,1,902.196,702.959,0.595447
96,1,905.198,703.253,0.569906
97,1,905.218,702.349,0.592664
98,1,907.661,701.993,0.64724
99,1,908.801,702.011,0.629116
100,1,909.758,700.836,0.588268
101,1,911.156,700.315,0.553981
102,1,913.256,701.192,0.605334
103,1,914.024,700.937,0.588866
104,1,916.915,701.821,0.652039
105,1,918.293,700.664,0.595963
106,1,919.451,699.98,0.626474
107,1,921.214,701.117,0.659092
108,1,921.82,700.96,0.579436
109,1,915.995,708.417,0.563062
110,1,925.836,700.521,0.595913
111,1,923.996,711.409,0.666476
112,1,928.692,700.778,0.67315
113,1,923.339,712.099,0.707856
114,1,931.679,699.68,0.680913
115,1,932.487,700.238,0.666369
116,1,933.414,698.7,0.647994
117,1,939.682,710.013,0.426211
118,1,936.409,698.497,0.648777
119,1,927.861,702.119,0.491523
120,1,939.785,697.514,0.637752
121,1,941.123,698.481,0.596713
122,1,944.097,698.77,0.646862
123,1,943.968,697.566,0.619065
124,1,945.609,696.334,0.633573
125,1,948.883,697.453,0.692779
126,1,949.477,697.441,0.642453
127,1,949.442,697.578,0.634609
128,1,950.813,696.643,0.635322
129,1,953.624,695.89,0.616019
130,1,955.926,694.329,0.635723
131,1,957.241,695.187,0.676707
132,1,928.224,743.796,0.519262
133,1,960.262,695.869,0.635539
134,1,932.177,728.271,0.441521
135,1,962.498,695.727,0.623009
136,1,970.415,708.505,0.496555
137,1,965.609,693.005,0.552945
138,1,966.644,693.287,0.560784
139,1,968.51,692.835,0.670989
140,1,0,0,0
141,1,970.941,694.053,0.550846
142,1,979.064,706.283,0.641412
143,1,972.859,694.02,0.607791
144,1,982.796,705.925,0.491693
145,1,976.2,690.958,0.679875
146,1,978.36,691.39,0.677358
147,1,978.909,690.01,0.637148
148,1,969.976,712.607,0.258426
149,1,982.719,689.858,0.675727
150,1,971.939,692.534,0.510316
151,1,986,687.773,0.614354
152,1,987.124,688.659,0.60764
153,1,987.515,688.289,0.635285
154,1,987.649,686.72,0.63769
155,1,990.247,685.697,0.601545
156,1,990.981,686.577,0.659053
157,1,990.963,686.757,0.644435
158,1,992.583,686.846,0.64745
159,1,993.639,684.944,0.604626
160,1,995.893,683.801,0.677345
161,1,997.388,683.811,0.604944
162,1,999.192,684.254,0.573339
163,1,998.557,684.113,0.59337
164,1,999.923,683.571,0.617474
165,1,0,0,0
166,1,1000.55,682.883,0.623113
167,1,973.371,717.825,0.0380656
168,1,1003.06,680.485,0.658116
169,1,983.005,735.598,0.22015
170,1,1004.63,681.41,0.582138
171,1,1006.16,680.494,0.625859
172,1,1006.6,679.701,0.573642
173,1,994.799,697.021,0.420695
174,1,1008.15,679.748,0.617688
175,1,1004.46,676.352,0.335422
176,1,1008.83,680.204,0.552465
177,1,1014.48,672.729,0.17394
178,1,1011.66,678.236,0.606101
179,1,1011.58,678.2,0.682703
180,1,1013.17,678.602,0.608047
181,1,1014.58,675.893,0.57936
182,1,1016.03,675.417,0.569953
183,1,1015.9,674.994,0.53894
184,1,1016.44,676.915,0.689924
185,1,1017.66,675.097,0.628378
186,1,1017.63,677.046,0.636534
187,1,1018.07,675.541,0.640695
188,1,1020.23,674.546,0.611232
189,1,1019.7,674.864,0.613236
190,1,1022.87,673.65,0.636255
191,1,1021.81,673.618,0.620807
192,1,1023.63,675.928,0.635897
