flame_id,reindexed_id,x,y,credibility
1,1,820.484,750.502,0.572977
2,1,819.076,753.934,0.546942
3,1,821.838,754.636,0.539122
4,1,822.783,753.856,0.53196
5,1,825.519,752.818,0.535826
6,1,825.66,761.11,0.466065
7,1,827.109,755.626,0.55144
8,1,829.016,755.936,0.551032
9,1,830.234,754.824,0.543195
10,1,831.993,754.965,0.561407
11,1,833.539,754.178,0.497892
12,1,822.537,753.847,0.422708
13,1,834.915,756.325,0.550984
14,1,843.171,768.957,0.1669
15,1,839.839,756.077,0.562849
16,1,0,0,0
17,1,842.976,755.965,0.556565
18,1,843.069,757.613,0.512242
19,1,844.594,756.807,0.521561
20,1,839.905,757.618,0.338593
21,1,847.428,757.894,0.490635
22,1,838.404,747.76,0.643828
23,1,851.639,755.953,0.471636
24,1,850.269,746.541,0.559919
25,1,855.475,760.456,0.450172
26,1,859.228,763.17,0.494091
27,1,859.305,764.658,0.512088
28,1,849.478,756.821,0.189231
29,1,861.755,763.717,0.508491
30,1,858.621,759.118,0.327918
31,1,865.127,764.01,0.521777
32,1,866.002,762.735,0.483078
33,1,870.359,770.078,0.398528
34,1,871.31,770.072,0.428329
35,1,871.693,764.75,0.366403
36,1,873.303,767.185,0.382642
37,1,873.739,764.274,0.449885
38,1,877.347,768.571,0.425166
39,1,880.927,771.036,0.446684
40,1,878.007,764.186,0.507127
41,1,884.136,768.803,0.409909
42,1,882.939,764.736,0.468246
43,1,885.924,769.293,0.417511
44,1,888.059,772.498,0.408857
45,1,877.87,774.565,0.492842
46,1,890.572,772.558,0.413742
47,1,880.328,774.326,0.296858
48,1,890.448,772.012,0.420378
49,1,0,0,0
50,1,896.694,775.311,0.476631
51,1,896.159,770.217,0.410581
52,1,898.111,774.337,0.436788
53,1,893.919,771.914,0.383311
54,1,902.125,770.984,0.400342
55,1,893.252,768.909,0.38008
56,1,904.158,774.08,0.395169
57,1,900.574,771.293,0.351027
58,1,907.501,772.859,0.459071
59,1,907.45,768.168,0.403327
60,1,909.296,772.531,0.413914
61,1,912.198,766.107,0.377581
62,1,914.777,767.592,0.440566
63,1,916.124,768.32,0.444408
64,1,917.936,769.791,0.36442
65,1,920.374,766.987,0.423289
66,1,919.429,766.887,0.423463
67,1,920.575,766.095,0.349021
68,1,923.277,765.661,0.44102
69,1,922.881,768.826,0.330916
70,1,926.855,765.362,0.357075
71,1,930.138,765.362,0.364704
72,1,929.288,762.541,0.337405
73,1,930.99,763.33,0.413431
74,1,930.19,760.93,0.379589
75,1,933.114,762.584,0.375235
76,1,914.314,773.185,0.34423
77,1,934.78,760.647,0.393415
78,1,0,0,0
79,1,939.45,764.213,0.365001
80,1,923.375,765.897,0.35497
81,1,938.766,762.061,0.354625
82,1,943.83,757.862,0.369863
83,1,943.974,758.417,0.355469
84,1,936.461,761.454,0.499126
85,1,947.99,749.576,0.444651
86,1,939.47,761.701,0.467054
87,1,952.767,744.53,0.475022
88,1,935.464,768.331,0.468317
89,1,953.198,751.27,0.384474
90,1,955.739,743.023,0.461448
91,1,957.567,742.663,0.508252
92,1,958.841,742.467,0.583817
93,1,962.016,740.185,0.580354
94,1,962.934,741.914,0.613913
95,1,963.848,742.273,0.633861
96,1,964.279,741.428,0.659019
97,1,967.047,742.356,0.595254
98,1,968.35,741.533,0.566198
99,1,968.73,740.473,0.605922
100,1,971.433,740.165,0.637809
101,1,972.965,741.815,0.629763
102,1,973.301,741.521,0.634229
103,1,973.69,741.619,0.67077
104,1,975.181,741.263,0.547702
105,1,977.134,741.675,0.607967
106,1,978.496,741.399,0.630098
107,1,979.522,741.756,0.677889
108,1,980.51,741.31,0.671382
109,1,961.442,743.17,0.420644
110,1,983.194,741.748,0.641961
111,1,963.943,742.672,0.55981
112,1,986.665,742.696,0.649253
113,1,966.461,743.542,0.444619
114,1,988.873,741.682,0.665105
115,1,990.279,741.137,0.664232
116,1,991.619,741.444,0.632833
117,1,978.194,747.607,0.495278
118,1,993.615,740.507,0.653074
119,1,983.792,739.09,0.636226
120,1,996.84,738.522,0.65147
121,1,997.327,738.368,0.679085
122,1,999.673,739.108,0.598318
123,1,1000.44,739.468,0.641297
124,1,1002.08,737.567,0.685989
125,1,1001.63,738.17,0.593558
126,1,1004.9,737.418,0.646827
127,1,1006.82,737.654,0.672467
128,1,1006.95,736.991,0.71515
129,1,1007.78,737.905,0.650309
130,1,1008.58,737.583,0.654339
131,1,1010.59,738.244,0.612862
132,1,1002.15,740.052,0.495792
133,1,1013.19,736.931,0.673356
134,1,1001.71,737.543,0.666158
135,1,1015.45,737.206,0.674139
136,1,1009.55,736.969,0.357403
137,1,1018.71,736.794,0.649944
138,1,1019.83,737.925,0.621557
139,1,1022.26,736.392,0.631992
140,1,0,0,0
141,1,1022.51,735.307,0.676321
142,1,1014.25,736.717,0.50703
143,1,1025.98,737.067,0.596415
144,1,1013.64,747.048,0.262382
145,1,1028.78,734.471,0.654483
146,1,1030.64,734.502,0.686205
147,1,1029.61,733.47,0.672722
148,1,1022.73,734.82,0.63812
149,1,1034.2,733.85,0.62697
150,1,1025.79,734.024,0.616483
151,1,1034.79,732.741,0.598742
152,1,1035.3,733.056,0.604764
153,1,1038.78,730.23,0.657862
154,1,1039.55,730.281,0.623491
155,1,1040.22,730.953,0.601467
156,1,1042.29,730.554,0.686824
157,1,1042.1,729.676,0.662986
158,1,1043.5,729.727,0.746567
159,1,1043.37,729.246,0.71321
160,1,1046.15,728.575,0.657968
161,1,1045.5,730.146,0.699133
162,1,1045.92,730.066,0.7092
163,1,1047.31,728.354,0.702872
164,1,1049.08,728.257,0.700908
165,1,0,0,0
166,1,1051.44,726.501,0.692975
167,1,1039.07,728.93,0.661936
168,1,1053.46,725.388,0.684199
169,1,1040.04,728.355,0.661069
170,1,1053.85,725.989,0.691273
171,1,1055.25,724.227,0.719925
172,1,1056.71,724.544,0.69208
173,1,1045.81,733.459,0.320131
174,1,1057.1,724.249,0.756415
175,1,1050.61,727.116,0.518261
176,1,1059.09,722.876,0.685354
177,1,1051.76,721.556,0.146727
178,1,1058.87,721.884,0.760548
179,1,1058.3,724.921,0.710312
180,1,1062.09,722.189,0.726177
181,1,1059.66,723.674,0.746916
182,1,1062.07,723.263,0.700401
183,1,1063.56,721.757,0.762733
184,1,1065.19,722.054,0.694233
185,1,1062.62,722.754,0.743291
186,1,1063.32,722.728,0.680022
187,1,1067.88,720.742,0.652348
188,1,1067.44,721.757,0.693112
189,1,1068.35,721.742,0.700816
190,1,1067.46,721.814,0.711487
191,1,1070.06,720.968,0.662434
192,1,1068.6,722.893,0.556238
193,1,0,0,0
194,1,0,0,0
195,1,1071.96,720.739,0.753145
196,1,1071.55,721.1,0.735083
197,1,1074.44,719.88,0.734865
198,1,1059.37,725.846,0.574788
199,1,1076.55,719.845,0.760227
200,1,1041.36,738.204,0.163107
201,1,1075.48,721.786,0.736918
202,1,1064.02,723.665,0.622743
203,1,1078.59,721.093,0.771393
204,1,1080.26,720.178,0.735876
205,1,1079.34,720.033,0.707422
206,1,1076.1,724.516,0.620858
207,1,1079.97,720.773,0.759092
208,1,1072.71,722.462,0.403423
209,1,1082.8,718.765,0.752041
210,1,1093.93,714.584,0.26213
211,1,1085.35,717.971,0.768368
212,1,1084.67,717.998,0.729942
213,1,1086.89,718.746,0.736662
214,1,1088.3,717.286,0.762239
215,1,1089.17,717.889,0.76467
216,1,1089.45,717.886,0.730254
217,1,1089.37,718.002,0.742555
218,1,1090.39,718.799,0.775023
219,1,1089.66,719.934,0.784479
220,1,1091.89,719.834,0.708178
221,1,1087.65,718.528,0.746685
222,1,1093.38,718.685,0.746131
223,1,1090.53,727.012,0.432484
224,1,1094.74,718.934,0.675977
225,1,1090.88,719.751,0.559407
226,1,1096.1,720.707,0.730888
227,1,1098.15,719.675,0.725189
228,1,1098.81,720.593,0.729806
229,1,1093.67,718.871,0.730101
230,1,1098.42,721.579,0.763308
231,1,1088.8,727.517,0.164933
232,1,1100.92,720.924,0.727993
233,1,1093.8,724.587,0.465066
234,1,1103.57,719.246,0.78128
235,1,1102.72,721.491,0.792235
236,1,1104.73,721.614,0.814651
237,1,1091.81,724.525,0.424576
238,1,1104.57,721.572,0.765699
239,1,1099.26,720.691,0.760769
240,1,0,0,0
241,1,1106.62,722.132,0.781248
242,1,1107.38,723.658,0.786048
243,1,1108.64,722.584,0.739932
244,1,1108.98,722.667,0.707056
245,1,1109.95,722.528,0.689893
246,1,1111.65,722.055,0.717868
247,1,1112.98,722.126,0.685794
248,1,1112.23,724.609,0.72804
249,1,1111.81,723.519,0.702533
250,1,1112.51,724.825,0.749093
251,1,1113.49,722.58,0.741547
252,1,1113.48,724.645,0.751015
253,1,1114.63,722.672,0.723376
254,1,1105.11,727.787,0.476683
255,1,1115.7,724.242,0.766732
256,1,1101.45,726.892,0.442105
257,1,1116.09,724.648,0.724621
258,1,1098.68,741.256,0.224255
259,1,1119.1,722.8,0.725225
260,1,1118.87,724.592,0.803797
261,1,1118.06,724.606,0.761136
262,1,1114.62,724.779,0.804596
263,1,1118.15,724.688,0.727363
264,1,1118.22,728.415,0.51506
265,1,1118.79,726.695,0.734014
266,1,1117.94,723.939,0.715571
267,1,1121.11,725.631,0.704153
268,1,0,0,0
269,1,1122.34,725.389,0.664003
270,1,1115.34,731.055,0.472123
271,1,1123.05,726.627,0.674993
272,1,1123.03,726.666,0.73079
273,1,1122.91,727.232,0.781879
274,1,1123.67,726.577,0.741422
275,1,1124.84,726.569,0.797926
276,1,1124.59,727.549,0.820202
277,1,1125.69,727.4,0.791876
278,1,1126.11,726.323,0.74414
279,1,1126.22,727.476,0.805001
280,1,1125.92,727.504,0.739631
281,1,1126,727.699,0.791238
282,1,1125.48,728.229,0.75422
283,1,1126.83,728.498,0.804005
284,1,1126.65,728.471,0.736561
285,1,1118.43,726.462,0.517043
286,1,1127.64,728.554,0.780182
287,1,1115.66,732.349,0.252705
288,1,1128.83,729.632,0.791536
289,1,1121.13,729.658,0.245602
290,1,1128.9,730.807,0.748214
291,1,1130.02,728.994,0.693658
292,1,1130.69,729.758,0.671235
293,1,1126.68,729.161,0.769888
294,1,1130.62,729.8,0.675858
295,1,1136.59,727.736,0.43793
296,1,1130.57,732.68,0.671494
297,1,1133.64,732.298,0.639677
298,1,1131.87,731.735,0.718283
299,1,1131.58,732.702,0.734915
300,1,1131.67,732.644,0.745957
301,1,1128.27,734.678,0.761499
302,1,1129.25,733.62,0.701927
303,1,1130.3,734.76,0.753244
304,1,1131.3,732.901,0.76321
305,1,1129.29,734.488,0.752574
306,1,1130.58,734.426,0.667192
307,1,1131.46,734.72,0.6453
308,1,1130.43,735.461,0.790742
309,1,1129.44,735.652,0.735057
310,1,1130.25,735.587,0.71099
311,1,1129.67,735.564,0.677337
312,1,1128.22,737.384,0.665912
313,1,1127.97,736.659,0.742332
314,1,1127.74,737.525,0.667942
315,1,1126.77,736.776,0.686399
316,1,1123.84,739.399,0.724539
317,1,1122.96,739.436,0.657673
318,1,1121.5,738.482,0.78881
319,1,1122.88,738.816,0.709091
320,1,1119.95,736.434,0.689287
321,1,1117,739.625,0.71896
322,1,0,0,0
323,1,1113.92,741.505,0.672418
324,1,1111.61,743.404,0.581911
325,1,1110.3,742.555,0.567469
326,1,1111.67,752.469,0.607354
327,1,1104.63,743.266,0.645339
328,1,1122.25,769.708,0.356597
329,1,0,0,0
330,1,1109.72,754.618,0.184873
331,1,1088.43,746.69,0.310474
332,1,1081.51,749.274,0.411428
333,1,1074.75,751.193,0.287287
334,1,1070.68,751.588,0.271243
335,1,0,0,0
336,1,1058.2,758.432,0.19857
337,1,1055.09,761.853,0.223363
338,1,1044.43,760.735,0.24313
339,1,1048.75,763.39,0.247136
340,1,1040.31,764.057,0.36911
341,1,1067.48,774.304,0.147829
342,1,1015.94,769.512,0.266242
343,1,0,0,0
344,1,0,0,0
345,1,1025.64,799.829,0.0163885
346,1,980.11,789.433,0.424526
347,1,974.159,785.657,0.308042
348,1,965.533,789.14,0.352258
349,1,0,0,0
350,1,946.91,790.77,0.383313
351,1,0,0,0
352,1,928.65,790.64,0.294511
353,1,0,0,0
354,1,911.819,781.018,0.213431
355,1,903.207,788.548,0.260589
356,1,875.488,773.228,0.200391
357,1,852.171,690.271,0.0902788
358,1,867.992,777.936,0.147692
359,1,0,0,0
360,1,844.056,770.885,0.0765397
361,1,0,0,0
362,1,0,0,0
363,1,0,0,0
364,1,796.727,807.917,0.206993
365,1,0,0,0
366,1,0,0,0
367,1,0,0,0
368,1,0,0,0
369,1,0,0,0
370,1,0,0,0
371,1,0,0,0
372,1,0,0,0
373,1,0,0,0
374,1,0,0,0
375,1,0,0,0
376,1,0,0,0
377,1,0,0,0
378,1,0,0,0
379,1,0,0,0
380,1,0,0,0
381,1,0,0,0
382,1,0,0,0
383,1,0,0,0
384,1,0,0,0
385,1,0,0,0
386,1,0,0,0
387,1,0,0,0
388,1,0,0,0
389,1,906.673,866.064,0.107572
390,1,825.433,872.766,0.0340728
391,1,0,0,0
392,1,922.305,886.398,0.0769387
393,1,0,0,0
394,1,0,0,0
395,1,0,0,0
396,1,0,0,0
397,1,0,0,0
398,1,0,0,0
399,1,957.516,851.658,0.41335
400,1,970.761,848.306,0.326031
401,1,972.084,847.272,0.423783
402,1,981.196,842.915,0.425107
403,1,985.834,840.055,0.462514
404,1,983.534,837.999,0.454175
405,1,858.611,826.434,0.0487483
406,1,987.824,838.177,0.364318
407,1,0,0,0
408,1,1000.09,833.437,0.288931
409,1,0,0,0
410,1,0,0,0
411,1,1007.39,831.853,0.474263
412,1,1010.12,830.095,0.538181
413,1,860.122,891.836,0.0740323
414,1,1009.39,824.397,0.585132
415,1,0,0,0
416,1,1009.73,814.669,0.56189
417,1,0,0,0
418,1,1009.35,811.812,0.596495
419,1,1010.92,811.059,0.539977
420,1,0,0,0
421,1,1007.35,807.402,0.478846
422,1,1011.02,805.412,0.320256
423,1,1008.13,804.978,0.38944
424,1,1007.25,805.205,0.369262
425,1,0,0,0
426,1,0,0,0
427,1,0,0,0
428,1,1008.04,801.872,0.322496
429,1,0,0,0
430,1,0,0,0
431,1,1006.01,802.081,0.539304
432,1,0,0,0
433,1,1004.36,800.546,0.474755
434,1,1006.49,800.115,0.409492
435,1,0,0,0
436,1,1006.51,801.244,0.56955
437,1,1004.67,801.431,0.541516
438,1,0,0,0
439,1,1009.48,797.67,0.590961
440,1,0,0,0
441,1,0,0,0
442,1,1024.35,796.062,0.148753
443,1,1006.84,799.636,0.574494
444,1,1006.25,799.744,0.597103
445,1,1007.48,800.651,0.588246
446,1,1005.74,798.61,0.54708
447,1,1009.83,799.863,0.595631
448,1,1006.01,801.671,0.507521
449,1,1010.51,800.047,0.574281
450,1,999.496,805.381,0.416649
451,1,1009.65,797.713,0.533867
452,1,1004.49,794.793,0.477401
