flame_id,reindexed_id,x,y,credibility
1,1,761.547,703.523,0.137794
2,1,761.788,704.458,0.176853
3,1,764,702.666,0.159218
4,1,743.698,665.885,0.483726
5,1,765.99,703.951,0.190424
6,1,765.064,704.97,0.209823
7,1,765.158,706.581,0.238078
8,1,766.651,705.152,0.214809
9,1,751.522,667.167,0.520049
10,1,753.614,667.877,0.309707
11,1,754.214,669.506,0.27685
12,1,784.658,726.299,0.0801615
13,1,773.338,704.289,0.23601
14,1,803.066,697.66,0.0161477
15,1,761.138,670.301,0.192632
16,1,0,0,0
17,1,762.483,668.237,0.512185
18,1,780.225,705.542,0.329997
19,1,766.205,669.509,0.288794
20,1,758.127,667.233,0.43786
21,1,785.843,704.117,0.222082
22,1,799.299,728.207,0.0773892
23,1,791.837,703.839,0.172893
24,1,787.567,688.194,0.0989907
25,1,772.342,665.826,0.417134
26,1,775.227,668.558,0.47818
27,1,796.598,706.306,0.21946
28,1,772.471,671.938,0.453114
29,1,788.311,673.389,0.269056
30,1,785.534,673.553,0.105786
31,1,779.236,665.594,0.455692
32,1,783.546,668.996,0.469152
33,1,785.095,666.162,0.430002
34,1,786.086,666.205,0.435476
35,1,793.687,670.976,0.384821
36,1,793.445,672.196,0.458598
37,1,798.952,673.229,0.392844
38,1,798.714,671.791,0.44812
39,1,802.341,672.804,0.408539
40,1,802.869,669.63,0.340934
41,1,794.959,665.638,0.416949
42,1,798.816,668.979,0.407039
43,1,799.354,665.589,0.44504
44,1,800.512,667.624,0.460833
45,1,788.347,671.27,0.453398
46,1,805.22,667.23,0.428135
47,1,796.496,667.631,0.356123
48,1,805.923,667.052,0.490126
49,1,0,0,0
50,1,809.119,670.045,0.432645
51,1,815.335,670.742,0.425375
52,1,811.529,664.305,0.4323
53,1,813.426,672.974,0.34496
54,1,816.826,666.138,0.409029
55,1,827.297,704.812,0.590874
56,1,821.63,668.725,0.441069
57,1,813.986,670.274,0.455939
58,1,818.621,665.267,0.459874
59,1,825.108,667.623,0.406696
60,1,826.416,666.095,0.430835
61,1,826.742,667.571,0.436051
62,1,829.558,668.17,0.437607
63,1,828.336,666.2,0.451159
64,1,832.328,668.296,0.452978
65,1,836.363,667.224,0.382578
66,1,834.2,666.004,0.446608
67,1,833.862,664.93,0.522083
68,1,837.569,665.96,0.443312
69,1,839.641,667.749,0.443479
70,1,839.154,662.753,0.473655
71,1,839.805,663.628,0.502578
72,1,840.766,665.167,0.518801
73,1,844.783,666.567,0.468555
74,1,844.012,666.134,0.468217
75,1,849.486,665.162,0.445774
76,1,839.974,672.87,0.542717
77,1,849.763,666.954,0.415371
78,1,0,0,0
79,1,850.277,667.095,0.486897
80,1,846.842,668.252,0.419047
81,1,855.206,666.315,0.48925
82,1,857.074,666.587,0.483779
83,1,859.535,665.272,0.432313
84,1,856.04,665.497,0.0434819
85,1,862.504,665.835,0.463504
86,1,862.685,666.381,0.607894
87,1,866.001,666.942,0.399261
88,1,872.008,673.147,0.426874
89,1,868.777,664.238,0.478443
90,1,869.621,664.008,0.48345
91,1,870.213,665.424,0.514488
92,1,869.851,665.813,0.489965
93,1,871.991,661.747,0.507621
