flame_id,reindexed_id,x,y,credibility
1,1,774.36,715.482,0.853814
2,1,776.544,714.874,0.805226
3,1,776.574,714.401,0.868225
4,1,779.242,716.535,0.825257
5,1,780.206,715.502,0.834201
6,1,781.995,715.663,0.79238
7,1,783.227,715.186,0.808472
8,1,785.36,715.843,0.818859
9,1,785.512,716.362,0.82061
10,1,786.707,715.776,0.807484
11,1,788.083,714.962,0.790779
12,1,775.189,717.69,0.790159
13,1,791.551,716.431,0.812554
14,1,782.568,752.915,0.190929
15,1,794.741,714.515,0.814053
16,1,0,0,0
17,1,798.66,715.267,0.79697
18,1,799.976,715.418,0.804082
19,1,800.945,715.83,0.835691
20,1,791.699,716.299,0.610566
21,1,804.058,717.127,0.836571
22,1,791.967,715.172,0.748925
23,1,805.506,716.654,0.818591
24,1,812.822,713.448,0.461707
25,1,810.371,718.006,0.746172
26,1,811.48,717.19,0.77868
27,1,812.275,716.757,0.788787
28,1,820.6,719.193,0.518974
29,1,816.169,717.287,0.800029
30,1,803.36,761.792,0.227068
31,1,820.392,718.381,0.785466
32,1,821.736,719.337,0.728238
33,1,822.398,719.452,0.722645
34,1,826.035,718.582,0.628477
35,1,826.051,719.108,0.660129
36,1,827.91,719.27,0.57735
37,1,829.842,717.938,0.60103
38,1,829.821,719.316,0.792253
39,1,832.238,718.931,0.731192
40,1,834.106,717.752,0.732265
41,1,836.05,719.844,0.70912
42,1,838.193,719.095,0.785397
43,1,840.835,717.892,0.695362
44,1,841.549,719.605,0.67855
45,1,841.717,721.196,0.470593
46,1,843.356,719.894,0.760224
47,1,826.981,720.978,0.366141
48,1,846.792,719.997,0.753277
49,1,0,0,0
50,1,849.81,720.466,0.759156
51,1,850.862,719.591,0.759423
52,1,854.82,718.419,0.74149
53,1,843.611,719.09,0.354389
54,1,856.81,718.561,0.737343
55,1,849.592,717.817,0.459059
56,1,860.26,717.89,0.747176
57,1,865.398,718.078,0.38701
58,1,862.593,719.531,0.794133
59,1,864.979,717.896,0.74376
60,1,865.675,718.441,0.743389
61,1,866.854,718.147,0.83912
62,1,870.392,717.881,0.78736
63,1,872.23,717.26,0.793858
64,1,872.925,717.72,0.778339
65,1,874.868,717.98,0.720013
66,1,876.815,719.055,0.793578
67,1,877.218,717.319,0.791545
68,1,880.423,716.685,0.814908
69,1,880.412,717.863,0.813787
70,1,881.251,717.127,0.770498
71,1,883.656,717.126,0.747288
72,1,886.797,716.51,0.76995
73,1,887.887,716.708,0.794433
74,1,888.824,716.979,0.763695
75,1,891.731,716.028,0.777542
76,1,884.757,723.027,0.243555
77,1,893.139,716.403,0.778826
78,1,0,0,0
79,1,897.954,716.537,0.816243
80,1,875.872,713.996,0.707801
81,1,901.338,715.929,0.799702
82,1,902.26,715.387,0.837613
83,1,903.06,715.762,0.815174
84,1,891.681,761.454,0.320219
85,1,906.119,714.684,0.852165
86,1,897.106,717.572,0.739261
87,1,910.218,714.496,0.807611
88,1,899.329,716.332,0.785194
89,1,913.163,714.716,0.81817
90,1,915.787,713.725,0.802178
91,1,917.108,714.158,0.778049
92,1,916.549,714.273,0.836591
93,1,919.232,713.445,0.781918
94,1,920.929,712.422,0.769342
95,1,921.853,712.787,0.787493
96,1,926.104,712.342,0.738655
97,1,924.312,712.35,0.852881
98,1,926.971,712.108,0.795879
99,1,929.374,710.956,0.810627
100,1,930.316,711.562,0.837286
101,1,931.464,712.676,0.829497
102,1,932.076,711.946,0.820037
103,1,934.817,710.881,0.846507
104,1,936.636,710.785,0.83134
105,1,936.124,712.254,0.827915
106,1,939.72,711.436,0.833641
107,1,940.65,711.718,0.813537
108,1,941.078,711.965,0.815665
109,1,923.124,713.764,0.425766
110,1,943.76,712.172,0.855272
111,1,939.627,708.803,0.43936
112,1,948.314,710.588,0.843055
113,1,940.408,711.201,0.375419
114,1,951.34,709.51,0.837968
115,1,952.047,710.018,0.851375
116,1,953.422,710.523,0.865833
117,1,944.267,711.847,0.640483
118,1,956.968,710.117,0.881086
119,1,944.924,712.547,0.87546
120,1,959.398,708.212,0.850793
121,1,961.066,708.453,0.857871
122,1,963.817,707.734,0.867664
123,1,964.008,708.497,0.852579
124,1,965.329,707.09,0.873365
125,1,968.316,707.632,0.835756
126,1,969.466,707.435,0.872711
127,1,970.391,705.776,0.811234
128,1,970.987,708.046,0.845768
129,1,973.231,708.028,0.83746
130,1,975.672,707.493,0.847696
131,1,977.834,706.419,0.807573
132,1,971.271,711.978,0.435387
133,1,980.337,706.819,0.850856
134,1,963.7,708.802,0.852508
135,1,982.797,704.552,0.812822
136,1,987.315,707.616,0.348513
137,1,985.174,705.117,0.801089
138,1,986.588,706.583,0.808468
139,1,987.972,705.809,0.776599
140,1,0,0,0
141,1,990.631,703.429,0.837444
142,1,984.771,708.185,0.391383
143,1,993.925,704.095,0.81745
144,1,983.73,708.729,0.447598
145,1,997.05,703.649,0.832845
146,1,997.622,702.397,0.80155
147,1,998.828,701.781,0.865955
148,1,990.338,707.053,0.661935
149,1,1001.44,701.09,0.799992
150,1,991.359,705.776,0.791018
151,1,1003.22,701.168,0.8367
152,1,1006.02,699.05,0.79286
153,1,1008.02,698.541,0.832398
154,1,1008.04,698.769,0.849344
155,1,1009.1,698.897,0.799948
156,1,1011.14,697.571,0.823561
157,1,1011.97,696.802,0.829181
158,1,1013.13,696.673,0.830876
159,1,1013.53,695.793,0.856169
160,1,1016,695.68,0.8372
161,1,1015.21,695.395,0.822485
162,1,1016.6,694.332,0.78142
163,1,1017.52,694.947,0.833809
164,1,1019.59,694.295,0.851467
165,1,0,0,0
166,1,1021.45,693.787,0.844961
167,1,1003.91,706.721,0.266684
168,1,1023.22,694.231,0.841008
169,1,1009.26,697.573,0.767589
170,1,1024.13,692.555,0.769837
171,1,1024.9,691.204,0.79484
172,1,1026.82,690.253,0.833672
173,1,1018.48,697.021,0.745852
174,1,1027.73,690.428,0.802159
175,1,1020.15,695.734,0.502412
176,1,1029.69,690.635,0.816859
177,1,1029.57,671.841,0.223636
178,1,1029.47,688.925,0.802431
179,1,1031.6,688.688,0.782911
180,1,1031.85,688.387,0.820255
181,1,1033.51,688.514,0.804615
182,1,1033.18,688.055,0.813784
183,1,1034.79,687.584,0.837546
184,1,1036.3,686.845,0.8197
185,1,1035.64,687.686,0.782438
186,1,1038.14,687.301,0.797537
187,1,1038.36,687.533,0.817586
188,1,1038.94,687.017,0.836431
189,1,1040.04,686.362,0.830198
190,1,1039.81,686.137,0.789876
191,1,1041.47,686.125,0.775665
192,1,1042.62,686.92,0.757489
193,1,0,0,0
194,1,0,0,0
195,1,1044.43,685.216,0.788739
196,1,1046.61,684.152,0.80233
197,1,1046.64,684.657,0.813574
198,1,1031.63,697.155,0.281801
199,1,1048.82,683.794,0.821372
200,1,1029.57,711.074,0.534931
201,1,1051.38,684.71,0.832859
202,1,1036.15,690.405,0.775575
203,1,1052.16,684.279,0.768836
204,1,1052.49,684.077,0.77665
205,1,1054.17,683.675,0.819447
206,1,1046.88,684.938,0.813313
207,1,1056.3,684.799,0.798517
208,1,1031.8,714.281,0.300156
209,1,1058.22,682.845,0.806722
210,1,1050.66,684.203,0.523944
211,1,1059.14,681.465,0.788854
212,1,1059.15,683.025,0.762234
213,1,1060.43,682.253,0.771127
214,1,1060.79,681.78,0.789817
215,1,1060.97,681.51,0.753412
216,1,1061.96,683.752,0.738144
217,1,1063.56,682.972,0.768057
218,1,1065.36,681.713,0.766451
219,1,1066.1,682.238,0.760354
220,1,1065.72,683.001,0.756605
221,1,1058.32,684.755,0.77769
222,1,1068.13,682.614,0.772925
223,1,1046.61,724.377,0.277378
224,1,1068.15,682.849,0.736649
225,1,1063.89,681.977,0.475126
226,1,1071.22,684.281,0.758934
227,1,1072.07,682.808,0.746934
228,1,1072.46,683.704,0.765137
229,1,1066.55,681.802,0.686165
230,1,1073.82,684.233,0.687164
231,1,1067.7,685.319,0.406792
232,1,1074.92,684.164,0.701826
233,1,1070.02,687.484,0.775899
234,1,1076.96,684.653,0.692582
235,1,1078.77,684.231,0.751072
236,1,1078.7,684.805,0.733174
237,1,1071.03,690.525,0.599636
238,1,1080.57,684.24,0.682848
