flame_id,reindexed_id,x,y,credibility
1,1,809.38,693.274,0.560507
2,1,811.264,693.174,0.532136
3,1,811.779,693.445,0.542813
4,1,813.897,692.543,0.502427
5,1,814.857,693.289,0.52692
6,1,816.749,693.385,0.507177
7,1,817.644,693.675,0.539795
8,1,819.216,692.679,0.541572
9,1,819.501,694.895,0.547458
10,1,822.413,694.004,0.515762
11,1,822.843,692.68,0.554439
12,1,805.319,691.864,0.277649
13,1,826.242,693.014,0.540476
14,1,818.217,709.246,0.264182
15,1,827.459,694.177,0.534704
16,1,0,0,0
17,1,830.314,694.465,0.505867
18,1,832.296,693.871,0.486311
19,1,833.014,694.451,0.498137
20,1,824.41,694.779,0.514389
21,1,836.152,694.575,0.505742
22,1,826.183,694.805,0.38984
23,1,839.679,694.442,0.520025
24,1,831.981,695.16,0.607061
25,1,842.209,694.127,0.483307
26,1,844.197,694.2,0.44075
27,1,845.37,694.113,0.492928
28,1,835.477,695.565,0.338436
29,1,849.093,696.182,0.485907
30,1,840.795,698.509,0.436196
31,1,849.917,695.119,0.51544
32,1,852.983,696.77,0.458722
33,1,855.26,698.136,0.375057
34,1,857.106,699.94,0.34193
35,1,858.415,698.361,0.388075
36,1,859.854,699.936,0.317575
37,1,861.545,697.616,0.3656
38,1,862.657,696.85,0.437902
39,1,864.697,697.576,0.463814
40,1,865.343,695.802,0.485619
41,1,868.399,695.364,0.442488
42,1,868.62,694.037,0.536122
43,1,870.594,696.249,0.450965
44,1,872.556,694.07,0.462879
45,1,862.376,720.336,0.320687
46,1,874.228,693.562,0.496555
47,1,857.465,694.728,0.4706
48,1,878.373,693.989,0.46069
49,1,0,0,0
50,1,881.656,696.582,0.446017
51,1,883.724,694.723,0.497983
52,1,883.681,695.871,0.501789
53,1,874.634,697.29,0.415473
54,1,887.908,696.347,0.450514
55,1,878.389,702.954,0.297186
56,1,890.988,695.063,0.455217
57,1,878.927,694.627,0.379833
58,1,893.468,694.27,0.540835
59,1,896.182,695.36,0.548186
60,1,896.21,694.885,0.545963
61,1,897.374,693.731,0.489572
62,1,898.798,694.801,0.439568
63,1,900.896,695.761,0.402145
64,1,902.932,694.773,0.431745
65,1,904.622,696.103,0.431931
66,1,905.514,693.834,0.458445
67,1,907.026,693.834,0.500311
68,1,908.409,694.821,0.482646
69,1,910.14,693.231,0.495502
70,1,911.946,692.571,0.460047
71,1,913.474,692.57,0.442593
72,1,916.009,694.379,0.454323
73,1,916.916,692.957,0.511723
74,1,918.987,692.849,0.563607
75,1,920.182,692.75,0.527279
76,1,901.774,703.323,0.264377
77,1,923.503,690.377,0.535786
78,1,0,0,0
79,1,926.206,690.933,0.514848
80,1,905.781,694.642,0.444051
81,1,930.062,692.427,0.506832
82,1,931.178,690.987,0.5519
83,1,932.658,692.258,0.483921
84,1,920.011,689.258,0.641937
85,1,935.777,690.259,0.551705
86,1,923.584,692.859,0.48777
87,1,938.584,690.302,0.565183
88,1,928.413,691.655,0.484696
89,1,941.883,690.347,0.562665
90,1,942.422,689.754,0.574109
91,1,943.774,689.331,0.567876
92,1,945.624,688.721,0.563589
93,1,947.755,689.379,0.535592
94,1,948.634,689.185,0.547327
95,1,950.445,689.556,0.517736
96,1,950.645,690.528,0.529779
97,1,953.408,689.619,0.552691
98,1,953.637,688.2,0.536027
99,1,956.208,688.594,0.549541
100,1,958.919,689.216,0.532353
101,1,959.72,688.836,0.530561
