0,961.451
1,959.06
2,959.547
3,962.092
4,964.04
5,0
6,965.054
7,967.392
8,966.454
9,968.212
10,970.174
11,957.408
12,969.447
13,967.956
14,0
15,961.985
16,0
17,975.83
18,0
19,969.919
20,0
21,974.451
22,0
23,978.22
24,0
25,0
26,0
27,0
28,0
29,0
30,990.367
31,990.789
32,0
33,992.992
34,0
35,0
36,995.95
37,997.525
38,0
39,0
40,1000.23
41,1002.15
42,1004.33
43,0
44,993.847
45,0
46,993.367
47,1006.2
48,994.8
49,1010.3
50,1012.31
51,1013.6
52,1002.41
53,0
54,1005.47
55,1015.29
56,1005.91
57,1014.51
58,1016.92
59,1020.67
60,1021.64
61,1020.11
62,1021.1
63,1022.82
64,1021
65,1025.3
66,1026.53
67,0
68,0
69,0
70,1029.51
71,0
72,1027.63
73,0
74,0
75,1018.72
76,0
77,1022.99
78,0
79,1021.58
80,1035.51
81,1036.67
82,1037.72
83,0
84,0
85,1031.03
86,0
87,0
88,1041.42
89,1045.27
90,0
91,1046.14
92,0
93,1048.27
94,0
95,0
96,0
97,0
98,0
99,0
100,0
101,0
102,0
103,1057.93
104,0
105,0
106,1059.91
107,1063.41
108,1048.97
109,1063.8
110,0
111,1067.56
112,1048.34
113,1067.83
114,0
115,0
116,0
117,0
118,0
119,0
120,0
121,1074.53
122,0
123,1077.31
124,0
125,1079.31
126,0
127,0
128,1081.1
129,1084.31
130,1085.19
131,1073.35
132,1084.43
133,0
134,1086.25
135,0
136,1090.08
137,1089.15
138,1089.23
139,0
140,1093.1
141,1095.67
142,1095.18
143,1088.06
144,1096.03
145,1098.15
146,1101.22
147,1090.13
148,1102.06
149,1092.92
150,1106.77
151,1105.77
152,1105.07
153,1108.8
154,0
155,0
156,1110.73
157,0
158,1112.02
159,1114.68
160,1113.71
161,1114.57
162,0
163,0
164,0
165,0
166,0
167,1118.62
168,0
169,0
170,1127.69
171,1127.41
172,0
173,0
174,0
175,1127.25
176,0
177,1131.31
178,1130.26
179,1129.43
180,1130.24
181,1134.25
182,1137.97
183,1137.13
184,1136.11
185,1139.04
186,1139.22
187,1142.24
188,1138.17
189,1139.14
190,1140.98
191,1144.65
192,1139.95
193,1140.28
194,1141.3
195,1144.91
196,1148.31
197,0
198,1147.58
199,1133.88
200,1149.93
201,0
202,1150.52
203,1152.27
204,1153.88
205,1142.09
206,1154.09
207,1143.86
208,1153.23
209,1150.83
210,1156.73
211,1154.75
212,1157.56
213,1158.45
214,1159.77
215,1157.72
216,1157.72
217,1157.84
218,1158.06
219,1162.61
220,1153.2
221,1163.5
222,1160.2
223,1166.89
224,1167.43
225,1163.61
226,1165.3
227,1165.38
228,0
229,1169.48
230,0
231,0
232,0
233,1169.36
234,1172.05
235,1170.02
236,0
237,1169.47
238,0
239,1173.23
240,1168.42
241,1173.43
242,1167.5
243,1170.32
244,1170.37
245,1172.06
246,1176.59
247,1172
248,1171.26
249,1172.89
250,1176.38
251,1174.01
252,1174.13
253,1179.16
254,1174.25
255,1177.14
256,1174.29
257,1187.01
258,1174.71
259,1175.68
260,1174.55
261,1172.62
262,1176.45
263,1180.75
264,0
265,1173.91
266,1176.61
267,1176.77
268,1177.63
269,1180.01
270,1176.87
271,1181.05
272,0
273,1176.49
274,1179.53
275,1176.8
276,1179.92
277,1176.99
278,1177.06
279,1175.09
280,1176.77
281,1176.64
282,1175.22
283,1178.04
284,0
285,1174.75
286,0
287,1172.95
288,0
289,1168.48
290,1167.88
291,1168.49
292,0
293,0
294,0
295,0
296,0
297,0
298,1157.69
299,1154.71
300,1153.63
301,1151.83
302,1152.94
303,1149.9
304,1147.37
305,1145.99
306,1143.12
307,1140.94
308,1139.1
309,1137.17
310,0
311,0
312,1125.96
313,1126.8
314,0
315,1111.66
316,0
317,1164.63
318,1102.1
319,0
320,0
321,0
322,1073.51
323,1065.81
324,1059.77
325,0
326,1037.11
327,1053.73
328,0
329,0
330,0
331,0
332,0
333,971.128
334,955.55
335,0
336,0
337,911.197
338,897.771
339,876.208
340,940.741
341,0
342,0
343,0
344,0
345,0
346,0
347,0
348,0
349,0
350,0
351,0
352,0
353,732.377
354,0
355,0
356,0
357,0
358,0
359,733.604
360,0
361,739.388
362,0
363,0
364,0
365,0
366,0
367,0
