0,0.737077
1,0.757566
2,0.765398
3,0.78589
4,0.77151
5,0
6,0.748393
7,0.718671
8,0.754143
9,0.761749
10,0.764078
11,0.71762
12,0.72485
13,0.365733
14,0
15,0.698671
16,0
17,0.744604
18,0
19,0.674796
20,0
21,0.464463
22,0
23,0.537951
24,0
25,0
26,0
27,0
28,0
29,0
30,0.753194
31,0.743397
32,0
33,0.716872
34,0
35,0
36,0.73172
37,0.705143
38,0
39,0
40,0.763868
41,0.734283
42,0.716021
43,0
44,0.61203
45,0
46,0.698524
47,0.757546
48,0.710102
49,0.713395
50,0.712927
51,0.680928
52,0.707315
53,0
54,0.73627
55,0.714935
56,0.738915
57,0.719749
58,0.736972
59,0.69752
60,0.70311
61,0.745504
62,0.750324
63,0.751109
64,0.781832
65,0.734562
66,0.746165
67,0
68,0
69,0
70,0.77534
71,0
72,0.772425
73,0
74,0
75,0.72346
76,0
77,0.679895
78,0
79,0.570096
80,0.769002
81,0.748902
82,0.761707
83,0
84,0
85,0.778421
86,0
87,0
88,0.761416
89,0.744041
90,0
91,0.706249
92,0
93,0.72978
94,0
95,0
96,0
97,0
98,0
99,0
100,0
101,0
102,0
103,0.701466
104,0
105,0
106,0.742731
107,0.733518
108,0.754944
109,0.730369
110,0
111,0.735711
112,0.626858
113,0.768617
114,0
115,0
116,0
117,0
118,0
119,0
120,0
121,0.741159
122,0
123,0.782171
124,0
125,0.783048
126,0
127,0
128,0.732474
129,0.747756
130,0.738582
131,0.719211
132,0.752956
133,0
134,0.738404
135,0
136,0.71267
137,0.752806
138,0.732505
139,0
140,0.707258
141,0.64932
142,0.754865
143,0.569427
144,0.709813
145,0.737516
146,0.735841
147,0.641775
148,0.725683
149,0.690834
150,0.732669
151,0.756514
152,0.756138
153,0.725688
154,0
155,0
156,0.719571
157,0
158,0.746176
159,0.758152
160,0.749844
161,0.701974
162,0
163,0
164,0
165,0
166,0
167,0.714638
168,0
169,0
170,0.702354
171,0.731341
172,0
173,0
174,0
175,0.748129
176,0
177,0.734291
178,0.725428
179,0.727556
180,0.708893
181,0.681311
182,0.650364
183,0.702975
184,0.725992
185,0.702852
186,0.721165
187,0.551774
188,0.713052
189,0.708276
190,0.663782
191,0.638722
192,0.680539
193,0.663823
194,0.702715
195,0.710588
196,0.6806
197,0
198,0.652847
199,0.709551
200,0.611996
201,0
202,0.675977
203,0.51378
204,0.519957
205,0.716453
206,0.615167
207,0.573955
208,0.704194
209,0.396926
210,0.645358
211,0.52982
212,0.54414
213,0.61904
214,0.577173
215,0.681363
216,0.683235
217,0.573934
218,0.645596
219,0.584217
220,0.175644
221,0.564055
222,0.425779
223,0.475459
224,0.27484
225,0.547419
226,0.566793
227,0.590427
228,0
229,0.611876
230,0
231,0
232,0
233,0.59173
234,0.48609
235,0.575126
236,0
237,0.530181
238,0
239,0.513355
240,0.586142
241,0.530035
242,0.674663
243,0.658352
244,0.681959
245,0.677118
246,0.663394
247,0.687187
248,0.632112
249,0.648935
250,0.662717
251,0.656755
252,0.674433
253,0.285297
254,0.687559
255,0.395017
256,0.653565
257,0.135242
258,0.672764
259,0.656303
260,0.626574
261,0.674389
262,0.705202
263,0.541627
264,0
265,0.600839
266,0.630057
267,0.630668
268,0.644201
269,0.668409
270,0.651989
271,0.532594
272,0
273,0.637715
274,0.521555
275,0.648927
276,0.502402
277,0.586227
278,0.609461
279,0.640612
280,0.625221
281,0.611853
282,0.609818
283,0.519765
284,0
285,0.59151
286,0
287,0.562914
288,0
289,0.651164
290,0.59515
291,0.456221
292,0
293,0
294,0
295,0
296,0
297,0
298,0.500343
299,0.566523
300,0.534953
301,0.667862
302,0.649271
303,0.636378
304,0.669991
305,0.679214
306,0.706133
307,0.651873
308,0.692578
309,0.610118
310,0
311,0
312,0.442235
313,0.628199
314,0
315,0.585488
316,0
317,0.370451
318,0.201161
319,0
320,0
321,0
322,0.143615
323,0.14094
324,0.165842
325,0
326,0.318776
327,0.119906
328,0
329,0
330,0
331,0
332,0
333,0.300815
334,0.235916
335,0
336,0
337,0.176107
338,0.116135
339,0.0779728
340,0.130032
341,0
342,0
343,0
344,0
345,0
346,0
347,0
348,0
349,0
350,0
351,0
352,0
353,0.750564
354,0
355,0
356,0
357,0
358,0
359,0.722552
360,0
361,0.757304
362,0
363,0
364,0
365,0
366,0
367,0
368,0
369,0
370,0
371,0
372,0
373,0
374,0
375,0
376,0
377,0
378,0
379,0
380,0.379319
381,0
382,0
383,0
384,0.337668
385,0
386,0.334186
387,0.463783
388,0.484246
389,0
390,0.451923
391,0.400059
392,0
393,0.443547
394,0
395,0.516693
396,0
397,0.461173
398,0.595715
399,0.647943
400,0.534039
401,0.51422
402,0.532616
403,0.476312
404,0
405,0.571134
406,0
407,0.49427
408,0
409,0.493448
410,0.455336
411,0.456212
412,0.273731
413,0.38864
414,0.0458727
415,0.418106
416,0.367671
417,0.460437
418,0.462237
419,0.445797
420,0.474074
421,0.502046
422,0.52476
423,0.525592
424,0.546485
425,0.572183
426,0.567194
427,0.605513
428,0.655322
429,0.576817
430,0.575926
431,0.547313
432,0.574048
433,0.504198
434,0.555626
435,0.539986
436,0.530726
437,0
438,0.498877
439,0.522525
440,0.614138
441,0.458607
442,0.604477
443,0.590013
444,0.597744
445,0.479716
446,0.50795
447,0.546829
448,0.531691
449,0
450,0.532434
451,0.498344
452,0.527993
453,0.537177
454,0
455,0.575981
456,0.557748
457,0
458,0.580284
459,0.597399
460,0.523543
461,0.569886
462,0
463,0.60799
464,0
465,0.619682
466,0.549543
467,0.558508
468,0.542938
469,0.597927
470,0.514021
471,0.590418
472,0.570985
473,0.5581
474,0.494788
475,0.545058
476,0.582353
477,0.531366
478,0.676648
479,0.542401
480,0.375536
481,0.348934
482,0.366851
483,0.371823
484,0.39427
485,0.320343
486,0.391718
487,0.368515
488,0.34616
489,0.34953
490,0.329065
491,0.341238
492,0.309409
493,0.468449
494,0.376672
495,0
496,0.315422
497,0.285807
498,0.304575
499,0.337584
500,0.449049
501,0.317975
502,0.374403
503,0.420685
504,0.415222
505,0.486829
506,0.500732
507,0.558863
508,0.567069
509,0
510,0.601587
511,0.570312
512,0.561941
513,0.60511
514,0.61932
515,0.583658
516,0.578658
517,0.584743
518,0.551847
519,0.518708
520,0.451897
521,0.611914
522,0.481634
523,0.565804
524,0.636108
525,0.536227
526,0
527,0.455616
528,0
529,0.363802
530,0.355763
531,0.286423
532,0.400052
533,0.280892
534,0
535,0.350653
536,0.514749
537,0.439704
538,0.371888
539,0.396408
540,0.451208
541,0.466594
542,0.533735
543,0.580814
544,0.56837
545,0.610571
546,0.644894
547,0.586483
548,0.680437
549,0.560173
550,0.628117
551,0.643082
552,0.581905
553,0.566309
554,0.60636
555,0.653625
556,0.663939
557,0.409819
558,0.673013
559,0
560,0.67149
561,0
562,0.678944
563,0.704769
564,0.599465
565,0.680884
566,0.610828
567,0.565025
568,0.652117
569,0.475892
570,0.663681
571,0.617281
572,0.603399
573,0.625566
574,0.635355
575,0.634624
576,0.659566
577,0.591369
578,0.632086
579,0.639012
580,0.519476
581,0.61443
582,0.614882
583,0.631209
584,0.443494
585,0.677188
586,0.645803
587,0.668179
588,0.408217
589,0.608889
590,0.455934
591,0.623101
592,0.492844
593,0.646675
594,0.601709
595,0.590027
596,0.634563
597,0.569837
598,0.656842
599,0.606365
600,0.528945
601,0.545683
602,0.547903
603,0.565267
604,0.563371
605,0.457194
606,0.571968
607,0.543948
608,0.545551
609,0.463797
610,0.557925
611,0.493721
612,0.494037
613,0.354392
614,0.568629
615,0.358342
616,0.496269
617,0.151848
618,0.596864
619,0.536822
620,0.476343
621,0.348549
622,0.628955
623,0.19204
624,0.59948
625,0.222812
626,0.621747
627,0.613657
628,0.506779
629,0.387319
630,0.586438
631,0.637773
632,0.649592
633,0.597017
634,0.596574
635,0.555448
636,0.660515
637,0.588902
638,0.596674
639,0.541533
640,0.637564
641,0.565707
642,0.631029
643,0.615737
644,0.487662
645,0.450301
646,0.536751
647,0.517728
648,0
649,0.451532
650,0.569855
651,0.564566
652,0.521361
653,0.523128
654,0.662076
655,0.476493
656,0.488538
657,0.452885
