flame_id,reindexed_id,x,y,credibility
1,1,799.13,755.627,0.675031
2,1,798.244,756.538,0.631107
3,1,800.882,757.15,0.645338
4,1,801.457,756.522,0.627489
5,1,804.195,757.26,0.635736
6,1,804.273,758.437,0.586358
7,1,805.598,757.347,0.628522
8,1,807.634,757.717,0.611167
9,1,809.662,757.507,0.630405
10,1,811.092,756.707,0.625415
11,1,813.039,756.852,0.602875
12,1,803.598,755.568,0.507032
13,1,814.1,758.06,0.605491
14,1,821.781,768.066,0.190072
15,1,818.617,756.961,0.631297
16,1,0,0,0
17,1,821.27,756.869,0.628236
18,1,822.42,757.613,0.597207
19,1,823.215,757.697,0.59335
20,1,824.41,758.479,0.420863
21,1,825.743,758.762,0.574312
22,1,819.666,755.092,0.574564
23,1,830.281,758.516,0.541685
24,1,836.335,756.991,0.638982
25,1,834.25,758.688,0.522054
26,1,836.238,759.633,0.489421
27,1,836.661,761.174,0.531255
28,1,839.852,762.947,0.290868
29,1,838.962,759.496,0.516031
30,1,843.469,762.683,0.424643
31,1,842.76,761.326,0.515172
32,1,844.303,760.999,0.446175
33,1,847.266,762.972,0.425347
34,1,849.117,762.97,0.426332
35,1,847.627,760.6,0.407801
36,1,850.607,760.46,0.392287
37,1,850.165,761.022,0.448672
38,1,853.152,761.658,0.436814
39,1,856.155,762.494,0.421819
40,1,856.901,760.809,0.521021
41,1,857.908,761.809,0.401425
42,1,860.566,762.052,0.481834
43,1,862.478,762.981,0.463939
44,1,863.436,764.29,0.440726
45,1,858.932,768.54,0.45387
46,1,865.148,764.386,0.451805
47,1,863.393,768.398,0.275104
48,1,868.156,764.581,0.468896
49,1,0,0,0
50,1,873.694,764.696,0.466875
51,1,872.178,764,0.446353
52,1,872.858,764.416,0.475638
53,1,876.311,769.399,0.399753
54,1,878.135,763.875,0.460051
55,1,876.531,762.406,0.357986
56,1,879.575,764.422,0.451048
57,1,885.241,765.881,0.411902
58,1,885.047,764.439,0.500311
59,1,886.648,762.101,0.511642
60,1,887.485,764.679,0.477495
61,1,889.526,760.875,0.448447
62,1,892.584,764.042,0.472508
63,1,893.729,762.049,0.482934
64,1,893.224,762.73,0.42122
65,1,896.746,761.736,0.456638
66,1,897.687,761.669,0.490341
67,1,897.993,763.385,0.419446
68,1,901.413,762.163,0.479621
