1003.36,756.358,0.0467096,971.514,671.158,0.0734152,950.014,652.843,0.299246,963.551,673.546,0.509526,973.903,671.158,0.299594,965.94,742.822,0.674493,971.514,708.582,0.513819,996.994,687.879,0.508718,998.587,671.158,0.394557,986.643,755.562,0.784613,989.828,717.341,0.863796,1000.18,688.675,0.684313,1002.57,667.176,0.691183,1010.53,756.358,0.729367,1012.12,718.934,0.65907,1014.51,694.249,0.576969,1011.33,683.898,0.507971,1029.64,749.988,0.484932,1030.44,733.267,0.463822,1026.46,708.582,0.616928,1023.27,693.453,0.619786
1003.74,759.868,0.0355167,971.619,670.452,0.126795,949.916,653.09,0.428657,962.069,673.056,0.470778,972.487,677.397,0.312661,964.674,742.506,0.681226,970.75,707.781,0.556618,995.926,687.814,0.460929,998.53,669.584,0.419965,987.245,754.659,0.763521,990.717,718.198,0.839213,1000.27,689.551,0.704215,1003.74,666.98,0.714845,1008.95,756.396,0.709688,1012.42,720.803,0.662953,1014.16,694.759,0.561644,1011.55,685.21,0.441129,1025.44,753.791,0.363183,1032.39,737.297,0.68198,1026.31,708.649,0.653938,1024.57,693.023,0.647537
1002.39,756.492,0.049584,974.874,671.374,0.10816,951.66,652.459,0.351202,961.118,672.234,0.410871,972.295,678.252,0.304283,965.417,742.736,0.683436,973.155,707.485,0.548506,999.808,686.85,0.396238,1001.53,670.514,0.39291,988.631,755.632,0.857163,991.21,718.662,0.85386,1003.25,688.57,0.79578,1004.97,666.216,0.790112,1010.13,757.352,0.703313,1013.56,722.101,0.668613,1016.14,694.588,0.610883,1013.56,685.131,0.479463,1025.6,755.632,0.423652,1032.48,735.857,0.699907,1029.9,710.064,0.690493,1025.6,693.728,0.601221
1003.39,757.766,0.0513926,975.441,673.08,0.113857,950.882,654.449,0.486721,966.972,675.62,0.481644,976.288,676.467,0.207942,966.125,744.216,0.704706,973.747,706.954,0.630228,1000,687.476,0.559897,1002.54,668.845,0.566255,988.991,756.072,0.847549,992.378,718.81,0.853035,1005.08,690.017,0.719508,1005.08,669.692,0.708492,1011.01,758.613,0.726507,1014.4,725.585,0.649243,1016.94,697.639,0.576799,1014.4,685.783,0.487354,1027.95,756.072,0.470874,1034.72,737.441,0.709078,1030.49,711.188,0.70546,1027.95,694.251,0.576526
1006.13,761.141,0.0279706,976.448,668.384,0.139826,953.259,656.325,0.412418,954.186,671.166,0.421452,979.231,678.587,0.550373,967.172,745.373,0.694189,975.521,708.269,0.588162,997.783,686.935,0.450151,1002.42,670.239,0.514775,990.362,754.648,0.809183,995,717.545,0.816928,1006.13,688.79,0.706195,1006.13,669.311,0.71384,1010.77,757.431,0.663802,1014.48,724.038,0.695631,1020.04,695.283,0.586558,1014.48,684.152,0.458674,1024.68,756.504,0.472014,1034.89,738.88,0.777284,1029.32,710.125,0.621093,1026.54,693.428,0.582431
1006.14,758.339,0.0405584,977.62,670.111,0.134446,954.448,654.961,0.436359,961.578,672.784,0.420474,980.293,678.132,0.369885,968.708,744.08,0.697335,977.62,707.541,0.637255,1000.79,687.044,0.543565,1004.36,670.111,0.589354,991.879,754.775,0.827934,995.443,717.344,0.840399,1007.92,689.717,0.708191,1007.03,668.328,0.718211,1014.16,758.339,0.737416,1017.72,722.691,0.707242,1020.4,695.064,0.613617,1015.94,685.261,0.490721,1030.2,754.775,0.496471,1035.55,735.168,0.72118,1033.77,710.215,0.680405,1028.42,694.173,0.596146
1009.18,759.343,0.0481333,975.574,670.3,0.2184,956.254,655.179,0.398756,943.653,670.3,0.402931,910.052,668.62,0.356572,970.534,743.383,0.697014,977.254,709.781,0.423713,1003.3,687.1,0.427102,1003.3,671.14,0.349875,992.375,755.983,0.794814,996.575,717.342,0.819481,1007.5,689.621,0.695693,1007.5,668.62,0.675258,1015.9,757.663,0.700236,1018.42,720.702,0.681415,1020.1,694.661,0.56476,1016.74,684.58,0.442473,1033.54,755.983,0.50105,1036.9,734.982,0.5883,1031.86,708.941,0.645603,1029.34,693.821,0.600256
1008.99,760.893,0.0588859,979.989,671.263,0.135787,954.505,654.567,0.494621,970.323,676.535,0.489657,981.746,674.778,0.251402,971.201,744.197,0.671611,979.11,706.412,0.610875,1003.71,686.201,0.539531,1004.59,669.505,0.552686,994.048,754.742,0.836079,997.563,718.714,0.811071,1010.74,689.716,0.70507,1008.11,669.505,0.67241,1016.02,758.257,0.704802,1020.41,722.229,0.688002,1023.05,694.11,0.575304,1017.77,685.322,0.510318,1033.59,756.5,0.505928,1037.99,734.531,0.70703,1035.35,711.684,0.656276,1030.08,694.11,0.562001
1007.6,757.44,0.0333522,979.603,670.829,0.171111,957.731,656.832,0.415224,965.605,673.454,0.380788,980.478,677.828,0.29521,971.729,744.317,0.712223,979.603,710.198,0.50918,1005.85,689.201,0.497287,1007.6,671.704,0.50362,994.475,755.69,0.82145,998.85,718.946,0.822221,1010.22,690.951,0.707075,1010.22,669.08,0.696724,1017.22,758.315,0.73612,1020.72,723.321,0.678477,1022.47,696.2,0.600997,1019.85,687.452,0.450085,1033.84,753.94,0.445765,1038.22,736.443,0.698717,1035.59,710.198,0.686887,1032.09,695.325,0.605526
1010.65,758.739,0.0308955,979.056,671.639,0.185854,959.415,655.414,0.52579,971.37,675.908,0.414034,979.909,677.616,0.274943,972.224,745.076,0.68929,979.909,709.211,0.592345,1005.53,687.863,0.456992,1007.24,670.785,0.390859,994.426,756.177,0.782314,999.55,718.604,0.845492,1010.65,690.425,0.732031,1012.36,669.077,0.695549,1016.63,758.739,0.727805,1020.9,722.02,0.66598,1022.61,696.402,0.52585,1019.19,685.301,0.441838,1034.56,755.323,0.445417,1039.68,737.391,0.642214,1035.41,710.919,0.647833,1032,694.694,0.563476
