931.882,732.807,0.0309834,919.674,712.146,0.0534013,870.84,638.896,0.115056,881.171,644.53,0.580744,903.709,638.896,0.398257,899.014,718.72,0.75502,904.648,680.216,0.72432,925.309,658.617,0.628939,932.821,637.957,0.636027,920.613,729.05,0.713987,925.309,688.668,0.891265,933.761,659.556,0.724463,934.7,639.835,0.734361,942.213,729.989,0.669186,943.152,693.364,0.612335,947.847,668.008,0.641998,942.213,657.678,0.520046,962.873,724.355,0.711996,959.117,695.242,0.531251,956.299,680.216,0.631669,951.604,666.13,0.552494
925.911,779.882,0.0804147,915.756,634.028,0.0642647,915.756,644.182,0.139199,880.677,644.182,0.528221,901.909,637.72,0.43038,900.986,718.956,0.776061,904.679,679.261,0.672562,924.987,658.952,0.638729,932.372,637.72,0.62511,923.141,728.187,0.737008,924.064,688.492,0.894621,933.296,658.952,0.734597,936.065,637.72,0.730309,944.373,729.11,0.633292,946.219,689.416,0.583913,946.219,666.337,0.669473,944.373,658.029,0.470042,963.759,724.494,0.729016,960.989,694.031,0.604936,959.143,680.184,0.663904,953.604,666.337,0.59868
925.203,768.409,0.126272,917.26,723.397,0.0834555,904.021,711.924,0.132475,880.191,644.847,0.451424,908.434,642.199,0.388462,901.373,719.867,0.762426,904.904,677.503,0.615166,926.968,659.851,0.687983,934.912,636.904,0.704827,924.321,728.693,0.676122,924.321,689.859,0.850298,934.029,661.616,0.677263,937.559,640.434,0.674616,945.503,729.575,0.644706,946.385,691.624,0.627943,948.15,669.56,0.636432,944.62,658.969,0.491212,965.802,722.515,0.70675,961.389,695.154,0.568144,959.624,681.033,0.647411,953.446,669.56,0.573261
934.896,735.693,0.0864308,915.175,632.605,0.073013,877.525,634.397,0.102501,881.111,646.947,0.492032,908.9,640.672,0.394448,899.936,719.557,0.742624,906.211,679.218,0.670445,926.828,659.497,0.639259,934.896,637.087,0.694889,922.346,729.418,0.698621,926.828,689.975,0.848178,935.792,660.394,0.711491,935.792,639.776,0.738232,945.653,729.418,0.676624,946.549,690.872,0.608352,949.239,668.461,0.675704,942.964,656.808,0.497628,964.478,723.143,0.71637,962.685,693.561,0.570517,958.203,680.115,0.592238,955.514,667.565,0.566654
924.476,778.194,0.124709,918.81,634.668,0.0562668,918.81,645.999,0.126993,881.985,643.167,0.525362,915.033,651.665,0.355119,901.814,719.651,0.788927,905.591,680.936,0.678148,927.309,660.163,0.60793,934.863,638.445,0.65559,925.42,728.149,0.727177,926.364,688.49,0.883751,935.807,660.163,0.733698,936.751,639.39,0.740918,947.138,728.149,0.691248,949.026,690.379,0.601941,949.026,666.773,0.677759,944.305,656.386,0.485251,965.078,724.372,0.777608,963.19,695.1,0.617022,958.469,679.992,0.615452,954.692,665.828,0.597988
928.988,754.53,0.0735597,932.562,718.787,0.0682569,905.755,712.532,0.151782,906.649,677.683,0.429874,919.159,652.663,0.406143,903.968,719.681,0.786243,906.649,678.576,0.621629,928.095,660.705,0.770813,935.243,639.259,0.67411,926.307,729.51,0.691205,927.201,689.299,0.911795,936.137,660.705,0.702959,937.924,640.153,0.744514,946.859,729.51,0.688835,948.647,691.086,0.613246,949.54,667.854,0.712204,945.072,658.024,0.506286,965.624,724.148,0.742598,962.944,693.767,0.65697,962.05,681.257,0.66698,955.795,667.854,0.634145
929.845,768.331,0.134096,917.607,726.372,0.0983227,905.369,713.26,0.127119,885.264,645.95,0.434713,906.243,639.831,0.39295,903.621,721.127,0.749558,906.243,680.042,0.65669,928.971,659.936,0.72131,935.09,638.957,0.675148,926.349,728.994,0.700686,926.349,689.657,0.857342,935.09,660.81,0.695133,938.587,638.957,0.734389,947.328,729.868,0.672548,947.328,693.154,0.647072,949.077,667.804,0.649517,946.454,659.062,0.50956,968.308,722.875,0.75036,963.937,695.776,0.584971,961.315,680.916,0.680167,956.944,666.929,0.57089
927.203,772.469,0.129471,921.712,723.053,0.0710139,907.07,713.902,0.121247,885.108,646.183,0.356623,918.967,654.419,0.356329,903.41,722.138,0.779029,907.07,680.042,0.652475,929.033,661.74,0.692649,936.354,639.778,0.719776,927.203,730.374,0.722533,928.118,690.109,0.886784,938.184,662.655,0.702497,939.099,641.608,0.695393,946.42,730.374,0.682307,950.081,692.854,0.584083,950.996,669.976,0.684944,947.335,658.08,0.544457,966.553,723.968,0.785067,964.722,694.684,0.641985,961.062,680.042,0.617603,957.401,667.231,0.582692
932.129,744.218,0.0587634,923.685,712.32,0.0605047,873.023,637.265,0.103633,885.22,644.77,0.513129,908.674,641.017,0.352728,902.107,721.702,0.723059,908.674,680.421,0.690779,930.253,658.843,0.655783,937.758,638.203,0.711889,924.624,732.022,0.728829,929.315,688.865,0.854951,938.696,660.719,0.678262,938.696,641.017,0.661086,947.14,732.022,0.644503,948.078,695.432,0.59061,952.769,671.039,0.676499,947.14,658.843,0.564291,968.719,724.516,0.702917,964.028,696.371,0.48459,961.213,681.36,0.59607,955.584,668.225,0.490985
928.815,776.163,0.0744991,924.218,715.484,0.0624369,872.732,639.175,0.106154,886.523,647.449,0.506628,907.669,638.255,0.464407,903.072,720.081,0.736429,908.588,680.547,0.699103,930.654,659.401,0.673454,938.009,638.255,0.693824,926.057,729.275,0.691673,929.734,689.741,0.885878,938.928,660.321,0.721203,939.847,639.175,0.709617,947.203,731.113,0.640844,949.961,692.499,0.607412,952.719,667.676,0.67333,947.203,657.563,0.488796,968.348,724.678,0.719172,965.59,696.177,0.544303,961.913,681.467,0.615594,958.235,666.756,0.572177
